# Menlo Systems GmbH ScanControl
# Program Version 1.8.1
# Start: -385.00000000 ps, Average over 1 waveforms. Timestamp: 2024-02-06T16:01:21
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-248.85216777	-0.03400806
-248.81883444	-0.03327000
-248.78550111	-0.03075329
-248.75216777	-0.02688865
-248.71883444	-0.02328848
-248.68550111	-0.01998543
-248.65216777	-0.01759827
-248.61883444	-0.01520903
-248.58550111	-0.01445610
-248.55216777	-0.01459220
-248.51883444	-0.01520369
-248.48550111	-0.01438886
-248.45216777	-0.01496401
-248.41883444	-0.01702499
-248.38550111	-0.01703983
-248.35216777	-0.01743796
-248.31883444	-0.01752929
-248.28550111	-0.01639358
-248.25216777	-0.01261469
-248.21883444	-0.00863637
-248.18550111	-0.00687975
-248.15216777	-0.00403365
-248.11883444	-0.00199831
-248.08550111	0.00036355
-248.05216777	0.00305284
-248.01883444	0.00531925
-247.98550111	0.01108116
-247.95216777	0.01483736
-247.91883444	0.01923968
-247.88550111	0.02399417
-247.85216777	0.02931888
-247.81883444	0.03394852
-247.78550111	0.03779236
-247.75216777	0.03900530
-247.71883444	0.04286093
-247.68550111	0.04250873
-247.65216777	0.04017678
-247.61883444	0.03981411
-247.58550111	0.03718422
-247.55216777	0.03330481
-247.51883444	0.02906226
-247.48550111	0.02395370
-247.45216777	0.02065900
-247.41883444	0.01559495
-247.38550111	0.01002292
-247.35216777	0.00576228
-247.31883444	0.00373594
-247.28550111	0.00026245
-247.25216777	-0.00329792
-247.21883444	-0.00687983
-247.18550111	-0.00790444
-247.15216777	-0.00782234
-247.11883444	-0.00842555
-247.08550111	-0.00643233
-247.05216777	-0.00313235
-247.01883444	-0.00258046
-246.98550111	0.00046403
-246.95216777	0.00356054
-246.91883444	0.00496185
-246.88550111	0.00701067
-246.85216777	0.00713970
-246.81883444	0.00689309
-246.78550111	0.00469263
-246.75216777	0.00310337
-246.71883444	0.00230774
-246.68550111	-0.00021620
-246.65216777	-0.00061636
-246.61883444	-0.00251815
-246.58550111	-0.00508009
-246.55216777	-0.00701862
-246.51883444	-0.00855466
-246.48550111	-0.01125297
-246.45216778	-0.01119405
-246.41883444	-0.01172658
-246.38550111	-0.01081835
-246.35216778	-0.01039329
-246.31883444	-0.00982557
-246.28550111	-0.01129515
-246.25216778	-0.00887154
-246.21883444	-0.00888551
-246.18550111	-0.00897260
-246.15216778	-0.01017939
-246.11883444	-0.01100809
-246.08550111	-0.00955483
-246.05216778	-0.00959245
-246.01883444	-0.00657426
-245.98550111	-0.00515726
-245.95216778	-0.00141780
-245.91883444	-0.00052392
-245.88550111	0.00333243
-245.85216778	0.00253209
-245.81883444	0.00360472
-245.78550111	0.00311985
-245.75216778	-0.00015845
-245.71883444	0.00051457
-245.68550111	-0.00059131
-245.65216778	-0.00101873
-245.61883444	-0.00119736
-245.58550111	-0.00172070
-245.55216778	-0.00114517
-245.51883444	0.00044286
-245.48550111	0.00365602
-245.45216778	0.00454501
-245.41883444	0.00835639
-245.38550111	0.01187857
-245.35216778	0.01364815
-245.31883444	0.01481045
-245.28550111	0.01665384
-245.25216778	0.01634288
-245.21883444	0.01479114
-245.18550111	0.01355194
-245.15216778	0.01057028
-245.11883444	0.00766800
-245.08550111	0.00281690
-245.05216778	-0.00296790
-245.01883444	-0.00687445
-244.98550111	-0.01065567
-244.95216778	-0.01350178
-244.91883444	-0.01717915
-244.88550111	-0.01777919
-244.85216778	-0.01733180
-244.81883444	-0.01505704
-244.78550111	-0.01482033
-244.75216778	-0.01243680
-244.71883444	-0.00810998
-244.68550111	-0.00374351
-244.65216778	-0.00115305
-244.61883444	0.00070855
-244.58550111	0.00393284
-244.55216778	0.00536035
-244.51883444	0.00590986
-244.48550111	0.00835752
-244.45216778	0.00901609
-244.41883444	0.00921974
-244.38550111	0.01073608
-244.35216778	0.01248941
-244.31883444	0.01308511
-244.28550111	0.01292141
-244.25216778	0.01315741
-244.21883444	0.01321738
-244.18550111	0.01415523
-244.15216778	0.01336943
-244.11883444	0.01196336
-244.08550111	0.01195067
-244.05216778	0.01050655
-244.01883444	0.00890957
-243.98550111	0.00633583
-243.95216778	0.00503288
-243.91883444	0.00497992
-243.88550111	0.00538530
-243.85216778	0.00600218
-243.81883444	0.00801197
-243.78550111	0.00937247
-243.75216778	0.01139772
-243.71883444	0.01245464
-243.68550111	0.01444660
-243.65216778	0.01400514
-243.61883444	0.01246512
-243.58550111	0.01079908
-243.55216778	0.00867421
-243.51883444	0.00644028
-243.48550111	0.00572945
-243.45216778	0.00094316
-243.41883444	-0.00259914
-243.38550111	-0.00353768
-243.35216778	-0.00453716
-243.31883444	-0.00579164
-243.28550111	-0.00629307
-243.25216778	-0.00936391
-243.21883445	-0.01220851
-243.18550111	-0.01487189
-243.15216778	-0.01493135
-243.11883445	-0.01580719
-243.08550111	-0.01602787
-243.05216778	-0.01490408
-243.01883445	-0.01384664
-242.98550111	-0.00854833
-242.95216778	-0.00361736
-242.91883445	-0.00070536
-242.88550111	0.00323507
-242.85216778	0.00656264
-242.81883445	0.00848981
-242.78550111	0.00846545
-242.75216778	0.00866682
-242.71883445	0.00780356
-242.68550111	0.00419043
-242.65216778	0.00155784
-242.61883445	-0.00111814
-242.58550111	-0.00263889
-242.55216778	-0.00291705
-242.51883445	-0.00364690
-242.48550111	-0.00343139
-242.45216778	0.00082124
-242.41883445	0.00185874
-242.38550111	0.00393020
-242.35216778	0.00428903
-242.31883445	0.00352122
-242.28550111	0.00186576
-242.25216778	0.00180783
-242.21883445	-0.00310095
-242.18550111	-0.00669161
-242.15216778	-0.00803941
-242.11883445	-0.00997621
-242.08550111	-0.01285266
-242.05216778	-0.01259911
-242.01883445	-0.01312712
-241.98550111	-0.01143760
-241.95216778	-0.01083282
-241.91883445	-0.00938627
-241.88550111	-0.00723648
-241.85216778	-0.00701926
-241.81883445	-0.00716448
-241.78550111	-0.00474762
-241.75216778	-0.00625207
-241.71883445	-0.00639193
-241.68550111	-0.00750497
-241.65216778	-0.00664677
-241.61883445	-0.00474744
-241.58550111	-0.00336878
-241.55216778	-0.00183689
-241.51883445	-0.00002420
-241.48550111	0.00330491
-241.45216778	0.00546835
-241.41883445	0.00675582
-241.38550111	0.00947646
-241.35216778	0.00790345
-241.31883445	0.00768271
-241.28550111	0.00585049
-241.25216778	0.00372284
-241.21883445	0.00135626
-241.18550111	0.00003159
-241.15216778	0.00006153
-241.11883445	0.00041081
-241.08550111	0.00146700
-241.05216778	0.00140521
-241.01883445	0.00252557
-240.98550111	0.00275344
-240.95216778	0.00291285
-240.91883445	0.00138855
-240.88550111	-0.00025972
-240.85216778	-0.00236315
-240.81883445	-0.00472440
-240.78550111	-0.00557278
-240.75216778	-0.00704731
-240.71883445	-0.00641476
-240.68550111	-0.00432948
-240.65216778	-0.00239725
-240.61883445	0.00088080
-240.58550111	0.00331676
-240.55216778	0.00403089
-240.51883445	0.00574062
-240.48550111	0.00476579
-240.45216778	0.00536270
-240.41883445	0.00577055
-240.38550111	0.00493854
-240.35216778	0.00561958
-240.31883445	0.00644537
-240.28550111	0.00659616
-240.25216778	0.00668017
-240.21883445	0.00667180
-240.18550111	0.00703453
-240.15216778	0.00611958
-240.11883445	0.00499335
-240.08550111	0.00569931
-240.05216778	0.00441877
-240.01883445	0.00209793
-239.98550112	0.00074152
-239.95216778	0.00021444
-239.91883445	-0.00144132
-239.88550112	-0.00225173
-239.85216778	-0.00239940
-239.81883445	-0.00313661
-239.78550112	-0.00193240
-239.75216778	-0.00151777
-239.71883445	0.00009395
-239.68550112	0.00010476
-239.65216778	0.00152861
-239.61883445	0.00185590
-239.58550112	0.00355389
-239.55216778	0.00430991
-239.51883445	0.00394976
-239.48550112	0.00447710
-239.45216778	0.00420202
-239.41883445	0.00331281
-239.38550112	0.00396184
-239.35216778	0.00311258
-239.31883445	0.00484964
-239.28550112	0.00586548
-239.25216778	0.00590291
-239.21883445	0.00569626
-239.18550112	0.00654253
-239.15216778	0.00821744
-239.11883445	0.00786224
-239.08550112	0.00937071
-239.05216778	0.01047804
-239.01883445	0.00951444
-238.98550112	0.01166491
-238.95216778	0.01213408
-238.91883445	0.01258443
-238.88550112	0.01275400
-238.85216778	0.01314391
-238.81883445	0.01193146
-238.78550112	0.01071507
-238.75216778	0.01224572
-238.71883445	0.01391625
-238.68550112	0.01579730
-238.65216778	0.01695079
-238.61883445	0.01891261
-238.58550112	0.02053995
-238.55216778	0.02104161
-238.51883445	0.02120612
-238.48550112	0.02062346
-238.45216778	0.01976263
-238.41883445	0.01902077
-238.38550112	0.01668274
-238.35216778	0.01354831
-238.31883445	0.01023572
-238.28550112	0.00604432
-238.25216778	0.00216927
-238.21883445	-0.00411549
-238.18550112	-0.00784968
-238.15216778	-0.01019067
-238.11883445	-0.01230934
-238.08550112	-0.01210187
-238.05216778	-0.01112771
-238.01883445	-0.01103327
-237.98550112	-0.00681551
-237.95216778	-0.00200946
-237.91883445	0.00082014
-237.88550112	0.00437451
-237.85216778	0.00734858
-237.81883445	0.00992461
-237.78550112	0.01316408
-237.75216778	0.01297952
-237.71883445	0.01351073
-237.68550112	0.01536923
-237.65216778	0.01587506
-237.61883445	0.01686363
-237.58550112	0.01742109
-237.55216778	0.01618069
-237.51883445	0.01433704
-237.48550112	0.01348525
-237.45216778	0.01127789
-237.41883445	0.01023164
-237.38550112	0.00670422
-237.35216778	0.00275091
-237.31883445	-0.00182820
-237.28550112	-0.00916654
-237.25216778	-0.01650575
-237.21883445	-0.02347243
-237.18550112	-0.02880902
-237.15216778	-0.03476124
-237.11883445	-0.03978405
-237.08550112	-0.04270719
-237.05216778	-0.04374887
-237.01883445	-0.04340459
-236.98550112	-0.04376681
-236.95216778	-0.04131807
-236.91883445	-0.04067949
-236.88550112	-0.03638852
-236.85216778	-0.03394469
-236.81883445	-0.03023435
-236.78550112	-0.02611989
-236.75216779	-0.02236557
-236.71883445	-0.01837545
-236.68550112	-0.01240622
-236.65216779	-0.00998091
-236.61883445	-0.00714221
-236.58550112	-0.00533932
-236.55216779	-0.00351309
-236.51883445	-0.00196738
-236.48550112	-0.00167465
-236.45216779	-0.00042191
-236.41883445	-0.00030315
-236.38550112	-0.00077305
-236.35216779	-0.00075951
-236.31883445	0.00279846
-236.28550112	0.00333303
-236.25216779	0.00300898
-236.21883445	0.00701552
-236.18550112	0.01102635
-236.15216779	0.01473573
-236.11883445	0.01765652
-236.08550112	0.02057726
-236.05216779	0.02158875
-236.01883445	0.02363971
-235.98550112	0.02380609
-235.95216779	0.02278732
-235.91883445	0.02228101
-235.88550112	0.02015362
-235.85216779	0.01766122
-235.81883445	0.01680443
-235.78550112	0.01548642
-235.75216779	0.01417670
-235.71883445	0.01559766
-235.68550112	0.01559429
-235.65216779	0.01807136
-235.61883445	0.01804465
-235.58550112	0.01993367
-235.55216779	0.02363675
-235.51883445	0.02546397
-235.48550112	0.02703298
-235.45216779	0.02771547
-235.41883445	0.02924086
-235.38550112	0.03057311
-235.35216779	0.03027708
-235.31883445	0.02927907
-235.28550112	0.02847214
-235.25216779	0.02646624
-235.21883445	0.02332528
-235.18550112	0.02111129
-235.15216779	0.01983149
-235.11883445	0.01765107
-235.08550112	0.01508445
-235.05216779	0.01278926
-235.01883445	0.00858960
-234.98550112	0.00454774
-234.95216779	0.00035346
-234.91883445	-0.00440983
-234.88550112	-0.00806585
-234.85216779	-0.01436806
-234.81883445	-0.01937402
-234.78550112	-0.02515596
-234.75216779	-0.02889618
-234.71883445	-0.03005676
-234.68550112	-0.03075887
-234.65216779	-0.03222459
-234.61883445	-0.02955851
-234.58550112	-0.02631678
-234.55216779	-0.02200848
-234.51883445	-0.01778421
-234.48550112	-0.01488992
-234.45216779	-0.01023760
-234.41883445	-0.00750083
-234.38550112	-0.00284125
-234.35216779	-0.00031614
-234.31883445	0.00278845
-234.28550112	0.00383267
-234.25216779	0.00399631
-234.21883445	0.00634063
-234.18550112	0.00366771
-234.15216779	0.00219683
-234.11883445	0.00075628
-234.08550112	-0.00173284
-234.05216779	-0.00450818
-234.01883445	-0.00969612
-233.98550112	-0.01365717
-233.95216779	-0.01700731
-233.91883445	-0.01977732
-233.88550112	-0.02169993
-233.85216779	-0.02215329
-233.81883445	-0.01998034
-233.78550112	-0.01774327
-233.75216779	-0.01439909
-233.71883445	-0.01097699
-233.68550112	-0.00658229
-233.65216779	-0.00402545
-233.61883446	-0.00145255
-233.58550112	0.00254716
-233.55216779	0.00487400
-233.51883446	0.00824369
-233.48550112	0.01028304
-233.45216779	0.01194286
-233.41883446	0.01387873
-233.38550112	0.01414882
-233.35216779	0.01728211
-233.31883446	0.01828434
-233.28550112	0.01888888
-233.25216779	0.01865830
-233.21883446	0.01778811
-233.18550112	0.01276634
-233.15216779	0.00765071
-233.11883446	0.00037627
-233.08550112	-0.00874535
-233.05216779	-0.01961850
-233.01883446	-0.02951856
-232.98550112	-0.04184509
-232.95216779	-0.05368949
-232.91883446	-0.06658774
-232.88550112	-0.07776830
-232.85216779	-0.08907352
-232.81883446	-0.09771349
-232.78550112	-0.10538524
-232.75216779	-0.10880721
-232.71883446	-0.10894792
-232.68550112	-0.10614175
-232.65216779	-0.09676768
-232.61883446	-0.08650623
-232.58550112	-0.06918207
-232.55216779	-0.04898683
-232.51883446	-0.02522635
-232.48550112	0.00045878
-232.45216779	0.02883062
-232.41883446	0.05695147
-232.38550112	0.08347824
-232.35216779	0.10527780
-232.31883446	0.12666947
-232.28550112	0.13852209
-232.25216779	0.14577018
-232.21883446	0.14432805
-232.18550112	0.13822355
-232.15216779	0.12648925
-232.11883446	0.10903907
-232.08550112	0.08880906
-232.05216779	0.06581867
-232.01883446	0.04380982
-231.98550112	0.02226259
-231.95216779	0.00290979
-231.91883446	-0.01478262
-231.88550112	-0.02632674
-231.85216779	-0.03348867
-231.81883446	-0.03533699
-231.78550112	-0.03484556
-231.75216779	-0.02999068
-231.71883446	-0.02324088
-231.68550112	-0.01518930
-231.65216779	-0.00645079
-231.61883446	0.00129197
-231.58550112	0.00838385
-231.55216779	0.01321581
-231.51883446	0.01466790
-231.48550112	0.01598100
-231.45216779	0.01296524
-231.41883446	0.00846778
-231.38550112	0.00262874
-231.35216779	-0.00243764
-231.31883446	-0.00701292
-231.28550112	-0.01188842
-231.25216779	-0.01531034
-231.21883446	-0.01860395
-231.18550112	-0.01871079
-231.15216779	-0.01684671
-231.11883446	-0.01337737
-231.08550112	-0.00808299
-231.05216779	-0.00128954
-231.01883446	0.00748486
-230.98550112	0.01489164
-230.95216779	0.02211786
-230.91883446	0.03072595
-230.88550112	0.03590301
-230.85216779	0.03799003
-230.81883446	0.04054798
-230.78550112	0.03892045
-230.75216779	0.03527482
-230.71883446	0.03027823
-230.68550112	0.02388944
-230.65216779	0.01770583
-230.61883446	0.01137034
-230.58550112	0.00237975
-230.55216779	-0.00295975
-230.51883446	-0.00756353
-230.48550112	-0.00984292
-230.45216779	-0.01088406
-230.41883446	-0.01061789
-230.38550113	-0.00777443
-230.35216779	-0.00202863
-230.31883446	0.00306011
-230.28550113	0.00660762
-230.25216779	0.01193774
-230.21883446	0.01850538
-230.18550113	0.02276848
-230.15216779	0.02715446
-230.11883446	0.03150446
-230.08550113	0.03399929
-230.05216779	0.03701545
-230.01883446	0.03826316
-229.98550113	0.03650300
-229.95216779	0.03407707
-229.91883446	0.02948454
-229.88550113	0.02542741
-229.85216779	0.01862093
-229.81883446	0.01388356
-229.78550113	0.00863522
-229.75216779	0.00260303
-229.71883446	-0.00099126
-229.68550113	-0.00376876
-229.65216779	-0.00589369
-229.61883446	-0.00740829
-229.58550113	-0.01020649
-229.55216779	-0.01114694
-229.51883446	-0.01048680
-229.48550113	-0.01221028
-229.45216779	-0.01349307
-229.41883446	-0.01540114
-229.38550113	-0.01675409
-229.35216779	-0.01792048
-229.31883446	-0.01979728
-229.28550113	-0.01999698
-229.25216779	-0.02130438
-229.21883446	-0.02400054
-229.18550113	-0.02619687
-229.15216779	-0.02688643
-229.11883446	-0.03191418
-229.08550113	-0.03578935
-229.05216779	-0.04016322
-229.01883446	-0.04387581
-228.98550113	-0.05042186
-228.95216779	-0.05615047
-228.91883446	-0.05952681
-228.88550113	-0.06311797
-228.85216779	-0.06555796
-228.81883446	-0.06714036
-228.78550113	-0.06636497
-228.75216779	-0.06236762
-228.71883446	-0.05844933
-228.68550113	-0.05068920
-228.65216779	-0.04155345
-228.61883446	-0.03126438
-228.58550113	-0.02185322
-228.55216779	-0.00786685
-228.51883446	0.00440033
-228.48550113	0.01564944
-228.45216779	0.02702450
-228.41883446	0.03813812
-228.38550113	0.04712253
-228.35216779	0.05553666
-228.31883446	0.06083233
-228.28550113	0.06270413
-228.25216779	0.06428209
-228.21883446	0.06328467
-228.18550113	0.06189717
-228.15216779	0.05719815
-228.11883446	0.05157851
-228.08550113	0.04684454
-228.05216779	0.04137500
-228.01883446	0.03666657
-227.98550113	0.03274931
-227.95216779	0.02522705
-227.91883446	0.02040554
-227.88550113	0.01787595
-227.85216779	0.01444289
-227.81883446	0.01238738
-227.78550113	0.01073187
-227.75216779	0.00972301
-227.71883446	0.00835978
-227.68550113	0.00822677
-227.65216779	0.00629200
-227.61883446	0.00691793
-227.58550113	0.00736697
-227.55216779	0.00771414
-227.51883446	0.00814416
-227.48550113	0.00930983
-227.45216779	0.01052651
-227.41883446	0.01045246
-227.38550113	0.01093864
-227.35216779	0.01218480
-227.31883446	0.01100033
-227.28550113	0.00940683
-227.25216779	0.00937107
-227.21883446	0.00620604
-227.18550113	0.00388744
-227.15216780	0.00223523
-227.11883446	-0.00073708
-227.08550113	-0.00295328
-227.05216780	-0.00632617
-227.01883446	-0.00855960
-226.98550113	-0.01084239
-226.95216780	-0.01293698
-226.91883446	-0.01538010
-226.88550113	-0.01718656
-226.85216780	-0.01839542
-226.81883446	-0.01858060
-226.78550113	-0.02005705
-226.75216780	-0.01783224
-226.71883446	-0.01566752
-226.68550113	-0.01581459
-226.65216780	-0.01449175
-226.61883446	-0.01146743
-226.58550113	-0.00983381
-226.55216780	-0.00809209
-226.51883446	-0.00687745
-226.48550113	-0.00675832
-226.45216780	-0.00431437
-226.41883446	-0.00339469
-226.38550113	-0.00387333
-226.35216780	-0.00426896
-226.31883446	-0.00360999
-226.28550113	-0.00493679
-226.25216780	-0.00477052
-226.21883446	-0.00293446
-226.18550113	-0.00235811
-226.15216780	-0.00210476
-226.11883446	-0.00032011
-226.08550113	0.00007366
-226.05216780	0.00033422
-226.01883446	-0.00164242
-225.98550113	-0.00175613
-225.95216780	-0.00315390
-225.91883446	-0.00161392
-225.88550113	-0.00249599
-225.85216780	-0.00127695
-225.81883446	-0.00016014
-225.78550113	0.00095146
-225.75216780	0.00362254
-225.71883446	0.00514590
-225.68550113	0.00819604
-225.65216780	0.01224520
-225.61883446	0.01435187
-225.58550113	0.01840452
-225.55216780	0.02032687
-225.51883446	0.02106703
-225.48550113	0.02207182
-225.45216780	0.02303957
-225.41883446	0.02131837
-225.38550113	0.01945858
-225.35216780	0.01632394
-225.31883446	0.01366387
-225.28550113	0.01185830
-225.25216780	0.00740746
-225.21883446	0.00325444
-225.18550113	-0.00014498
-225.15216780	-0.00477035
-225.11883446	-0.00813860
-225.08550113	-0.01165703
-225.05216780	-0.01579624
-225.01883446	-0.01635143
-224.98550113	-0.01749113
-224.95216780	-0.01794085
-224.91883446	-0.01705249
-224.88550113	-0.01722422
-224.85216780	-0.01403605
-224.81883446	-0.01269917
-224.78550113	-0.01108248
-224.75216780	-0.00976852
-224.71883446	-0.00919738
-224.68550113	-0.00720391
-224.65216780	-0.00669134
-224.61883446	-0.00591343
-224.58550113	-0.00373954
-224.55216780	-0.00432368
-224.51883446	-0.00280309
-224.48550113	0.00130249
-224.45216780	0.00136582
-224.41883446	0.00579359
-224.38550113	0.00735730
-224.35216780	0.01076102
-224.31883446	0.00870377
-224.28550113	0.01313943
-224.25216780	0.01113622
-224.21883446	0.01062114
-224.18550113	0.01178829
-224.15216780	0.01173310
-224.11883446	0.01062333
-224.08550113	0.00868090
-224.05216780	0.00831417
-224.01883447	0.00556612
-223.98550113	0.00325592
-223.95216780	0.00013552
-223.91883447	0.00230774
-223.88550113	0.00043456
-223.85216780	-0.00053352
-223.81883447	-0.00120711
-223.78550113	-0.00061346
-223.75216780	-0.00028181
-223.71883447	0.00229631
-223.68550113	0.00110339
-223.65216780	0.00251735
-223.61883447	0.00163005
-223.58550113	0.00091950
-223.55216780	-0.00023097
-223.51883447	-0.00274151
-223.48550113	-0.00407981
-223.45216780	-0.00761472
-223.41883447	-0.00922615
-223.38550113	-0.01300864
-223.35216780	-0.01446627
-223.31883447	-0.01621507
-223.28550113	-0.01634135
-223.25216780	-0.01904169
-223.21883447	-0.01763034
-223.18550113	-0.01762951
-223.15216780	-0.01520262
-223.11883447	-0.01358659
-223.08550113	-0.00974485
-223.05216780	-0.00892613
-223.01883447	-0.00536395
-222.98550113	-0.00154090
-222.95216780	-0.00254080
-222.91883447	-0.00016535
-222.88550113	-0.00020993
-222.85216780	0.00109060
-222.81883447	0.00253499
-222.78550113	0.00440395
-222.75216780	0.00610933
-222.71883447	0.00841185
-222.68550113	0.00831580
-222.65216780	0.00845606
-222.61883447	0.00618991
-222.58550113	0.00524466
-222.55216780	0.00342237
-222.51883447	-0.00029964
-222.48550113	-0.00257811
-222.45216780	-0.00580326
-222.41883447	-0.00586954
-222.38550113	-0.00915559
-222.35216780	-0.01048655
-222.31883447	-0.01235908
-222.28550113	-0.01345944
-222.25216780	-0.01365215
-222.21883447	-0.01486719
-222.18550113	-0.01562888
-222.15216780	-0.01402573
-222.11883447	-0.01351656
-222.08550113	-0.01119579
-222.05216780	-0.01066482
-222.01883447	-0.01032573
-221.98550113	-0.00839340
-221.95216780	-0.00771487
-221.91883447	-0.00813349
-221.88550113	-0.00622572
-221.85216780	-0.00811615
-221.81883447	-0.00658784
-221.78550113	-0.00571401
-221.75216780	-0.00536936
-221.71883447	-0.00693709
-221.68550113	-0.00646253
-221.65216780	-0.00566738
-221.61883447	-0.00684272
-221.58550113	-0.00526352
-221.55216780	-0.00391252
-221.51883447	-0.00358964
-221.48550113	-0.00310302
-221.45216780	-0.00088178
-221.41883447	0.00168558
-221.38550113	0.00376700
-221.35216780	0.00631220
-221.31883447	0.00811154
-221.28550113	0.01001149
-221.25216780	0.01274122
-221.21883447	0.01661054
-221.18550113	0.01766181
-221.15216780	0.01990476
-221.11883447	0.02128685
-221.08550113	0.02115439
-221.05216780	0.02007048
-221.01883447	0.01851199
-220.98550113	0.01735952
-220.95216780	0.01355706
-220.91883447	0.01146071
-220.88550113	0.00736332
-220.85216780	0.00467509
-220.81883447	0.00367776
-220.78550114	0.00220892
-220.75216780	0.00125325
-220.71883447	0.00244873
-220.68550114	0.00174445
-220.65216780	0.00097061
-220.61883447	0.00208492
-220.58550114	0.00191193
-220.55216780	0.00371120
-220.51883447	0.00622925
-220.48550114	0.00731276
-220.45216780	0.01017121
-220.41883447	0.01355385
-220.38550114	0.01478989
-220.35216780	0.01688408
-220.31883447	0.02030553
-220.28550114	0.02151298
-220.25216780	0.02396744
-220.21883447	0.02400959
-220.18550114	0.02383900
-220.15216780	0.02162042
-220.11883447	0.02044283
-220.08550114	0.01829929
-220.05216780	0.01647235
-220.01883447	0.01575643
-219.98550114	0.01344629
-219.95216780	0.01472896
-219.91883447	0.01399833
-219.88550114	0.01602924
-219.85216780	0.01672559
-219.81883447	0.01683592
-219.78550114	0.01795435
-219.75216780	0.01598739
-219.71883447	0.01340336
-219.68550114	0.01283205
-219.65216780	0.00891745
-219.61883447	0.00892030
-219.58550114	0.00733971
-219.55216780	0.00771888
-219.51883447	0.00751595
-219.48550114	0.00595972
-219.45216780	0.00720354
-219.41883447	0.00630700
-219.38550114	0.00556920
-219.35216780	0.00576427
-219.31883447	0.00555569
-219.28550114	0.00326933
-219.25216780	0.00422578
-219.21883447	0.00376627
-219.18550114	0.00228464
-219.15216780	0.00222995
-219.11883447	0.00247269
-219.08550114	0.00012458
-219.05216780	-0.00027979
-219.01883447	-0.00118745
-218.98550114	-0.00154615
-218.95216780	-0.00082421
-218.91883447	-0.00180630
-218.88550114	-0.00019051
-218.85216780	0.00059909
-218.81883447	-0.00005442
-218.78550114	0.00216634
-218.75216780	0.00210849
-218.71883447	0.00269794
-218.68550114	0.00395393
-218.65216780	0.00497110
-218.61883447	0.00462596
-218.58550114	0.00483246
-218.55216780	0.00549692
-218.51883447	0.00380878
-218.48550114	0.00300422
-218.45216780	0.00286560
-218.41883447	0.00209513
-218.38550114	0.00060876
-218.35216780	-0.00013261
-218.31883447	-0.00060063
-218.28550114	-0.00026401
-218.25216780	-0.00011410
-218.21883447	0.00138450
-218.18550114	0.00180242
-218.15216780	0.00341833
-218.11883447	0.00537614
-218.08550114	0.00871167
-218.05216780	0.00951586
-218.01883447	0.00927014
-217.98550114	0.00887355
-217.95216780	0.00871135
-217.91883447	0.00702259
-217.88550114	0.00756036
-217.85216780	0.00632916
-217.81883447	0.00685039
-217.78550114	0.00532020
-217.75216780	0.00573657
-217.71883447	0.00529750
-217.68550114	0.00641768
-217.65216780	0.00454900
-217.61883447	0.00472833
-217.58550114	0.00507852
-217.55216781	0.00485093
-217.51883447	0.00538619
-217.48550114	0.00798210
-217.45216781	0.00904759
-217.41883447	0.01016995
-217.38550114	0.01134782
-217.35216781	0.01365305
-217.31883447	0.01421816
-217.28550114	0.01419197
-217.25216781	0.01547103
-217.21883447	0.01505439
-217.18550114	0.01356235
-217.15216781	0.01182419
-217.11883447	0.01119738
-217.08550114	0.00810825
-217.05216781	0.00712573
-217.01883447	0.00553589
-216.98550114	0.00286280
-216.95216781	0.00174445
-216.91883447	0.00044530
-216.88550114	-0.00232070
-216.85216781	-0.00528171
-216.81883447	-0.00759013
-216.78550114	-0.01113376
-216.75216781	-0.01347249
-216.71883447	-0.01507289
-216.68550114	-0.01764631
-216.65216781	-0.01925116
-216.61883447	-0.01918902
-216.58550114	-0.01812495
-216.55216781	-0.01640553
-216.51883447	-0.01438091
-216.48550114	-0.01064999
-216.45216781	-0.00788549
-216.41883447	-0.00474300
-216.38550114	-0.00238784
-216.35216781	0.00131305
-216.31883447	0.00371593
-216.28550114	0.00470703
-216.25216781	0.00444921
-216.21883447	0.00137978
-216.18550114	0.00026861
-216.15216781	-0.00218458
-216.11883447	-0.00506069
-216.08550114	-0.00930048
-216.05216781	-0.01238671
-216.01883447	-0.01575302
-215.98550114	-0.01832302
-215.95216781	-0.02050563
-215.91883447	-0.02152709
-215.88550114	-0.02273107
-215.85216781	-0.02345994
-215.81883447	-0.02218293
-215.78550114	-0.02184952
-215.75216781	-0.02098196
-215.71883447	-0.01984200
-215.68550114	-0.01766869
-215.65216781	-0.01495614
-215.61883447	-0.01363937
-215.58550114	-0.00960380
-215.55216781	-0.00786079
-215.51883447	-0.00523448
-215.48550114	-0.00145518
-215.45216781	0.00035028
-215.41883447	0.00098860
-215.38550114	0.00078807
-215.35216781	0.00082765
-215.31883447	0.00041683
-215.28550114	-0.00150606
-215.25216781	-0.00319770
-215.21883447	-0.00557065
-215.18550114	-0.00775992
-215.15216781	-0.00803686
-215.11883447	-0.00872367
-215.08550114	-0.00956443
-215.05216781	-0.00980754
-215.01883447	-0.00977108
-214.98550114	-0.00951592
-214.95216781	-0.00903052
-214.91883447	-0.00844907
-214.88550114	-0.00784892
-214.85216781	-0.00519318
-214.81883447	-0.00251816
-214.78550114	-0.00077902
-214.75216781	0.00280782
-214.71883447	0.00747355
-214.68550114	0.01253672
-214.65216781	0.01536785
-214.61883447	0.01899191
-214.58550114	0.02161886
-214.55216781	0.02317937
