# Menlo Systems GmbH ScanControl
# Program Version 1.8.1
# Start: -385.00000000 ps, Average over 1 waveforms. Timestamp: 2024-02-15T20:06:16
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-309.18553429	-0.01760655
-309.15220095	-0.01441825
-309.11886761	-0.00848206
-309.08553427	-0.00228163
-309.05220093	0.00565475
-309.01886759	0.01310358
-308.98553425	0.01803957
-308.95220092	0.02226962
-308.91886758	0.02699525
-308.88553424	0.02742926
-308.85220090	0.02740657
-308.81886756	0.02577830
-308.78553422	0.02108876
-308.75220088	0.01595126
-308.71886755	0.00846047
-308.68553421	0.00387799
-308.65220087	-0.00203809
-308.61886753	-0.00626277
-308.58553419	-0.00963705
-308.55220085	-0.01046394
-308.51886751	-0.01237845
-308.48553418	-0.01308909
-308.45220084	-0.01246711
-308.41886750	-0.01254486
-308.38553416	-0.01388372
-308.35220082	-0.01434014
-308.31886748	-0.01387320
-308.28553414	-0.01188724
-308.25220081	-0.01105138
-308.21886747	-0.00865617
-308.18553413	-0.00522656
-308.15220079	-0.00240514
-308.11886745	0.00005423
-308.08553411	0.00311163
-308.05220077	0.00599845
-308.01886744	0.00912130
-307.98553410	0.01230662
-307.95220076	0.01233129
-307.91886742	0.01488899
-307.88553408	0.01568062
-307.85220074	0.01300954
-307.81886740	0.01192155
-307.78553407	0.00905563
-307.75220073	0.00623710
-307.71886739	0.00270599
-307.68553405	-0.00107537
-307.65220071	-0.00661815
-307.61886737	-0.00972202
-307.58553403	-0.01290188
-307.55220070	-0.01557353
-307.51886736	-0.01509007
-307.48553402	-0.01360804
-307.45220068	-0.01277761
-307.41886734	-0.00769070
-307.38553400	-0.00419507
-307.35220066	-0.00012065
-307.31886732	0.00484813
-307.28553399	0.01074405
-307.25220065	0.01530654
-307.21886731	0.01919716
-307.18553397	0.02379102
-307.15220063	0.02494970
-307.11886729	0.02551524
-307.08553395	0.02459993
-307.05220062	0.02045313
-307.01886728	0.01560121
-306.98553394	0.00959935
-306.95220060	0.00286513
-306.91886726	-0.00629684
-306.88553392	-0.01247782
-306.85220058	-0.01801283
-306.81886725	-0.02269840
-306.78553391	-0.02516418
-306.75220057	-0.02619217
-306.71886723	-0.02541424
-306.68553389	-0.02471772
-306.65220055	-0.02056956
-306.61886721	-0.01447371
-306.58553388	-0.00842963
-306.55220054	-0.00009211
-306.51886720	0.00693564
-306.48553386	0.01366210
-306.45220052	0.02017356
-306.41886718	0.02494964
-306.38553384	0.02567828
-306.35220051	0.02485763
-306.31886717	0.02316755
-306.28553383	0.01934278
-306.25220049	0.01553053
-306.21886715	0.01081023
-306.18553381	0.00554075
-306.15220047	0.00211507
-306.11886714	-0.00234340
-306.08553380	-0.00467645
-306.05220046	-0.00834815
-306.01886712	-0.01117193
-305.98553378	-0.01061398
-305.95220044	-0.01253913
-305.91886710	-0.01222475
-305.88553377	-0.01263410
-305.85220043	-0.01344699
-305.81886709	-0.01473121
-305.78553375	-0.01829998
-305.75220041	-0.02031197
-305.71886707	-0.02088779
-305.68553373	-0.02213187
-305.65220039	-0.02028237
-305.61886706	-0.01764223
-305.58553372	-0.01095252
-305.55220038	-0.00431061
-305.51886704	0.00213563
-305.48553370	0.00949601
-305.45220036	0.01456195
-305.41886702	0.01979568
-305.38553369	0.02312491
-305.35220035	0.02467818
-305.31886701	0.02580246
-305.28553367	0.02580547
-305.25220033	0.02324791
-305.21886699	0.02176807
-305.18553365	0.01898177
-305.15220032	0.01370889
-305.11886698	0.00757823
-305.08553364	0.00007592
-305.05220030	-0.00416940
-305.01886696	-0.01165206
-304.98553362	-0.01577402
-304.95220028	-0.01668695
-304.91886695	-0.01862382
-304.88553361	-0.01526615
-304.85220027	-0.01236270
-304.81886693	-0.00684975
-304.78553359	-0.00266029
-304.75220025	0.00150285
-304.71886691	0.00597668
-304.68553358	0.00672424
-304.65220024	0.00702992
-304.61886690	0.00669260
-304.58553356	0.00540666
-304.55220022	0.00221881
-304.51886688	0.00018537
-304.48553354	-0.00067396
-304.45220021	-0.00306702
-304.41886687	-0.00377789
-304.38553353	-0.00234425
-304.35220019	-0.00283755
-304.31886685	-0.00065890
-304.28553351	0.00486903
-304.25220017	0.00645358
-304.21886684	0.00900149
-304.18553350	0.01317868
-304.15220016	0.01259587
-304.11886682	0.01087340
-304.08553348	0.00725095
-304.05220014	0.00318824
-304.01886680	-0.00344115
-303.98553346	-0.00889749
-303.95220013	-0.01530336
-303.91886679	-0.01848964
-303.88553345	-0.02221596
-303.85220011	-0.02427759
-303.81886677	-0.02181187
-303.78553343	-0.01818895
-303.75220009	-0.01382989
-303.71886676	-0.00802563
-303.68553342	0.00037164
-303.65220008	0.00731195
-303.61886674	0.01446192
-303.58553340	0.02088793
-303.55220006	0.02432292
-303.51886672	0.02486367
-303.48553339	0.02414540
-303.45220005	0.02256661
-303.41886671	0.01797797
-303.38553337	0.01399780
-303.35220003	0.01040130
-303.31886669	0.00607532
-303.28553335	0.00029600
-303.25220002	-0.00342768
-303.21886668	-0.00613805
-303.18553334	-0.00720955
-303.15220000	-0.01015148
-303.11886666	-0.01128640
-303.08553332	-0.00957199
-303.05219998	-0.00956487
-303.01886665	-0.00921662
-302.98553331	-0.00767116
-302.95219997	-0.00611851
-302.91886663	-0.00602552
-302.88553329	-0.00476558
-302.85219995	-0.00255056
-302.81886661	-0.00336320
-302.78553328	-0.00262988
-302.75219994	-0.00153216
-302.71886660	-0.00062651
-302.68553326	0.00297284
-302.65219992	0.00312778
-302.61886658	0.00702857
-302.58553324	0.00908101
-302.55219991	0.01088948
-302.51886657	0.01153788
-302.48553323	0.01278093
-302.45219989	0.00964745
-302.41886655	0.00550526
-302.38553321	0.00162829
-302.35219987	-0.00231430
-302.31886653	-0.00474811
-302.28553320	-0.00647376
-302.25219986	-0.00784159
-302.21886652	-0.00671634
-302.18553318	-0.00526573
-302.15219984	-0.00229162
-302.11886650	-0.00074129
-302.08553316	0.00055230
-302.05219983	-0.00042462
-302.01886649	-0.00008432
-301.98553315	-0.00226855
-301.95219981	-0.00405008
-301.91886647	-0.00516818
-301.88553313	-0.00623941
-301.85219979	-0.00448273
-301.81886646	-0.00451186
-301.78553312	-0.00247172
-301.75219978	-0.00041631
-301.71886644	0.00035692
-301.68553310	0.00232434
-301.65219976	0.00510923
-301.61886642	0.00591142
-301.58553309	0.00894695
-301.55219975	0.00933086
-301.51886641	0.00958524
-301.48553307	0.01110940
-301.45219973	0.01047871
-301.41886639	0.00954457
-301.38553305	0.00884576
-301.35219972	0.00565673
-301.31886638	0.00285963
-301.28553304	-0.00072304
-301.25219970	-0.00510019
-301.21886636	-0.00560430
-301.18553302	-0.00751863
-301.15219968	-0.00692814
-301.11886635	-0.00578896
-301.08553301	-0.00539605
-301.05219967	-0.00343376
-301.01886633	-0.00291537
-300.98553299	-0.00000237
-300.95219965	0.00305355
-300.91886631	0.00552410
-300.88553298	0.00930448
-300.85219964	0.01027172
-300.81886630	0.01286181
-300.78553296	0.01380350
-300.75219962	0.01483611
-300.71886628	0.01551430
-300.68553294	0.01427001
-300.65219960	0.01307081
-300.61886627	0.00772879
-300.58553293	0.00418599
-300.55219959	-0.00072146
-300.51886625	-0.00635831
-300.48553291	-0.01085894
-300.45219957	-0.01400567
-300.41886623	-0.01599790
-300.38553290	-0.01777968
-300.35219956	-0.01754738
-300.31886622	-0.01553715
-300.28553288	-0.01410402
-300.25219954	-0.01074326
-300.21886620	-0.00536102
-300.18553286	-0.00192167
-300.15219953	0.00270787
-300.11886619	0.00708999
-300.08553285	0.01154200
-300.05219951	0.01397279
-300.01886617	0.01723714
-299.98553283	0.01937518
-299.95219949	0.02307120
-299.91886616	0.02295909
-299.88553282	0.02488161
-299.85219948	0.02471807
-299.81886614	0.02185999
-299.78553280	0.02228491
-299.75219946	0.01871802
-299.71886612	0.01610454
-299.68553279	0.01105937
-299.65219945	0.00864694
-299.61886611	0.00226536
-299.58553277	0.00091397
-299.55219943	-0.00268281
-299.51886609	-0.00732539
-299.48553275	-0.00846497
-299.45219942	-0.01113012
-299.41886608	-0.01170102
-299.38553274	-0.01072323
-299.35219940	-0.00800079
-299.31886606	-0.00482808
-299.28553272	-0.00063224
-299.25219938	0.00229823
-299.21886605	0.00551443
-299.18553271	0.01036568
-299.15219937	0.01280759
-299.11886603	0.01345120
-299.08553269	0.01301464
-299.05219935	0.01181775
-299.01886601	0.00832462
-298.98553267	0.00644487
-298.95219934	0.00065423
-298.91886600	-0.00295846
-298.88553266	-0.00660112
-298.85219932	-0.01255555
-298.81886598	-0.01616563
-298.78553264	-0.01864070
-298.75219930	-0.02255202
-298.71886597	-0.02384774
-298.68553263	-0.02543728
-298.65219929	-0.02396449
-298.61886595	-0.02312123
-298.58553261	-0.02049515
-298.55219927	-0.01533189
-298.51886593	-0.01070784
-298.48553260	-0.00645105
-298.45219926	-0.00171306
-298.41886592	0.00333107
-298.38553258	0.00783818
-298.35219924	0.01195461
-298.31886590	0.01364803
-298.28553256	0.01605655
-298.25219923	0.01763320
-298.21886589	0.01798669
-298.18553255	0.01513563
-298.15219921	0.01485011
-298.11886587	0.01415421
-298.08553253	0.01306212
-298.05219919	0.01214548
-298.01886586	0.01188860
-297.98553252	0.01057774
-297.95219918	0.00979594
-297.91886584	0.00906461
-297.88553250	0.00609338
-297.85219916	0.00563918
-297.81886582	0.00228696
-297.78553249	-0.00171549
-297.75219915	-0.00505106
-297.71886581	-0.00935436
-297.68553247	-0.01242295
-297.65219913	-0.01513231
-297.61886579	-0.01655119
-297.58553245	-0.01822767
-297.55219912	-0.01788432
-297.51886578	-0.01586756
-297.48553244	-0.01364785
-297.45219910	-0.01045387
-297.41886576	-0.00706981
-297.38553242	-0.00223144
-297.35219908	0.00290154
-297.31886574	0.00698064
-297.28553241	0.01002009
-297.25219907	0.01303050
-297.21886573	0.01535242
-297.18553239	0.01526585
-297.15219905	0.01214357
-297.11886571	0.00828765
-297.08553237	0.00436320
-297.05219904	-0.00006772
-297.01886570	-0.00386669
-296.98553236	-0.00883697
-296.95219902	-0.01136890
-296.91886568	-0.01334671
-296.88553234	-0.01494053
-296.85219900	-0.01560492
-296.81886567	-0.01331373
-296.78553233	-0.01322566
-296.75219899	-0.01151076
-296.71886565	-0.00949215
-296.68553231	-0.00718808
-296.65219897	-0.00184900
-296.61886563	0.00128821
-296.58553230	0.00411949
-296.55219896	0.00714032
-296.51886562	0.00932392
-296.48553228	0.01057476
-296.45219894	0.00990720
-296.41886560	0.01243382
-296.38553226	0.01261772
-296.35219893	0.01013007
-296.31886559	0.01014518
-296.28553225	0.00778730
-296.25219891	0.00761097
-296.21886557	0.00635518
-296.18553223	0.00452272
-296.15219889	0.00149822
-296.11886556	-0.00100682
-296.08553222	-0.00241070
-296.05219888	-0.00242634
-296.01886554	-0.00379843
-295.98553220	-0.00369459
-295.95219886	-0.00355149
-295.91886552	-0.00038518
-295.88553219	0.00037979
-295.85219885	0.00168975
-295.81886551	0.00335432
-295.78553217	0.00293378
-295.75219883	0.00274256
-295.71886549	0.00341809
-295.68553215	0.00363391
-295.65219881	0.00244667
-295.61886548	0.00004072
-295.58553214	-0.00024035
-295.55219880	0.00053664
-295.51886546	0.00013630
-295.48553212	0.00052009
-295.45219878	0.00213278
-295.41886544	0.00439890
-295.38553211	0.00446315
-295.35219877	0.00381724
-295.31886543	0.00208920
-295.28553209	0.00136805
-295.25219875	-0.00135863
-295.21886541	-0.00459001
-295.18553207	-0.00517710
-295.15219874	-0.00712248
-295.11886540	-0.00883081
-295.08553206	-0.00867759
-295.05219872	-0.00786739
-295.01886538	-0.00715064
-294.98553204	-0.00388826
-294.95219870	-0.00196742
-294.91886537	-0.00072103
-294.88553203	0.00235205
-294.85219869	0.00272363
-294.81886535	0.00329341
-294.78553201	0.00370464
-294.75219867	0.00489274
-294.71886533	0.00401623
-294.68553200	0.00341676
-294.65219866	0.00450560
-294.61886532	0.00259014
-294.58553198	0.00147008
-294.55219864	-0.00069766
-294.51886530	-0.00101865
-294.48553196	-0.00045031
-294.45219863	-0.00122633
-294.41886529	0.00123877
-294.38553195	0.00319525
-294.35219861	0.00613955
-294.31886527	0.00711725
-294.28553193	0.00934260
-294.25219859	0.01070359
-294.21886526	0.01092652
-294.18553192	0.00986671
-294.15219858	0.00854629
-294.11886524	0.00675816
-294.08553190	0.00457153
-294.05219856	0.00117556
-294.01886522	-0.00364267
-293.98553188	-0.00589540
-293.95219855	-0.00850750
-293.91886521	-0.00978605
-293.88553187	-0.00962328
-293.85219853	-0.01157056
-293.81886519	-0.01004572
-293.78553185	-0.00971117
-293.75219851	-0.00732387
-293.71886518	-0.00756899
-293.68553184	-0.00608616
-293.65219850	-0.00322622
-293.61886516	-0.00254554
-293.58553182	-0.00079935
-293.55219848	0.00043426
-293.51886514	0.00175351
-293.48553181	0.00306052
-293.45219847	0.00177623
-293.41886513	0.00137289
-293.38553179	0.00160746
-293.35219845	-0.00090228
-293.31886511	-0.00163454
-293.28553177	-0.00179317
-293.25219844	-0.00262053
-293.21886510	-0.00190786
-293.18553176	-0.00028105
-293.15219842	0.00165120
-293.11886508	0.00294851
-293.08553174	0.00412341
-293.05219840	0.00455387
-293.01886507	0.00468405
-292.98553173	0.00495108
-292.95219839	0.00398220
-292.91886505	0.00373202
-292.88553171	0.00295880
-292.85219837	0.00294959
-292.81886503	0.00110178
-292.78553170	-0.00104570
-292.75219836	-0.00277956
-292.71886502	-0.00456657
-292.68553168	-0.00536209
-292.65219834	-0.00617333
-292.61886500	-0.00610691
-292.58553166	-0.00610698
-292.55219833	-0.00546882
-292.51886499	-0.00366917
-292.48553165	-0.00245142
-292.45219831	-0.00164886
-292.41886497	-0.00107909
-292.38553163	0.00171805
-292.35219829	0.00116625
-292.31886495	0.00271253
-292.28553162	0.00049057
-292.25219828	0.00131544
-292.21886494	0.00031615
-292.18553160	-0.00149355
-292.15219826	-0.00037614
-292.11886492	0.00018656
-292.08553158	-0.00116176
-292.05219825	-0.00180727
-292.01886491	-0.00101073
-291.98553157	0.00001251
-291.95219823	0.00097147
-291.91886489	-0.00064102
-291.88553155	-0.00018177
-291.85219821	-0.00055500
-291.81886488	-0.00170413
-291.78553154	-0.00167923
-291.75219820	-0.00299281
-291.71886486	-0.00466133
-291.68553152	-0.00652316
-291.65219818	-0.00687514
-291.61886484	-0.00684468
-291.58553151	-0.00907022
-291.55219817	-0.00795249
-291.51886483	-0.00694938
-291.48553149	-0.00609399
-291.45219815	-0.00454461
-291.41886481	-0.00303958
-291.38553147	-0.00197256
-291.35219814	-0.00214453
-291.31886480	-0.00266240
-291.28553146	-0.00358495
-291.25219812	-0.00574399
-291.21886478	-0.00871575
-291.18553144	-0.01023944
-291.15219810	-0.01331488
-291.11886477	-0.01305359
-291.08553143	-0.01351024
-291.05219809	-0.01103534
-291.01886475	-0.00882629
-290.98553141	-0.00523760
-290.95219807	-0.00174897
-290.91886473	0.00132892
-290.88553140	0.00291826
-290.85219806	0.00630758
-290.81886472	0.00739439
-290.78553138	0.00662293
-290.75219804	0.00660306
-290.71886470	0.00587638
-290.68553136	0.00530140
-290.65219802	0.00478876
-290.61886469	0.00405130
-290.58553135	0.00238976
-290.55219801	0.00039391
-290.51886467	-0.00095307
-290.48553133	-0.00194889
-290.45219799	-0.00475203
-290.41886465	-0.00566491
-290.38553132	-0.00706718
-290.35219798	-0.00641065
-290.31886464	-0.00506209
-290.28553130	-0.00386807
-290.25219796	-0.00163224
-290.21886462	0.00067343
-290.18553128	0.00290770
-290.15219795	0.00688627
-290.11886461	0.00836615
-290.08553127	0.00932462
-290.05219793	0.00999094
-290.01886459	0.00982663
-289.98553125	0.01004297
-289.95219791	0.00755022
-289.91886458	0.00594766
-289.88553124	0.00529437
-289.85219790	0.00378444
-289.81886456	0.00275919
-289.78553122	0.00410236
-289.75219788	0.00406649
-289.71886454	0.00512350
-289.68553121	0.00563837
-289.65219787	0.00721997
-289.61886453	0.00770574
-289.58553119	0.00736054
-289.55219785	0.00718371
-289.51886451	0.00561018
-289.48553117	0.00424026
-289.45219784	0.00319879
-289.41886450	0.00296333
-289.38553116	0.00223698
-289.35219782	0.00279467
-289.31886448	0.00580298
-289.28553114	0.00634588
-289.25219780	0.01225501
-289.21886447	0.01288502
-289.18553113	0.01735700
-289.15219779	0.02081789
-289.11886445	0.02286782
-289.08553111	0.02364252
-289.05219777	0.02469254
-289.01886443	0.02486006
-288.98553109	0.02353275
-288.95219776	0.02264542
-288.91886442	0.02087623
-288.88553108	0.01825762
-288.85219774	0.01425290
-288.81886440	0.01152258
-288.78553106	0.00828700
-288.75219772	0.00436051
-288.71886439	0.00198289
-288.68553105	-0.00127686
-288.65219771	-0.00253009
-288.61886437	-0.00367461
-288.58553103	-0.00411223
-288.55219769	-0.00506044
-288.51886435	-0.00157156
-288.48553102	-0.00191786
-288.45219768	0.00051518
-288.41886434	0.00328587
-288.38553100	0.00317085
-288.35219766	0.00348130
-288.31886432	0.00437905
-288.28553098	0.00485383
-288.25219765	0.00519989
-288.21886431	0.00495333
-288.18553097	0.00403040
-288.15219763	0.00659799
-288.11886429	0.00792041
-288.08553095	0.00695769
-288.05219761	0.00873574
-288.01886428	0.00894031
-287.98553094	0.01010639
-287.95219760	0.00920126
-287.91886426	0.00922830
-287.88553092	0.00993116
-287.85219758	0.00873883
-287.81886424	0.00654435
-287.78553091	0.00500924
-287.75219757	0.00136783
-287.71886423	-0.00011248
-287.68553089	-0.00387033
-287.65219755	-0.00524118
-287.61886421	-0.00741567
-287.58553087	-0.00920563
-287.55219754	-0.00894369
-287.51886420	-0.00860157
-287.48553086	-0.00754809
-287.45219752	-0.00802324
-287.41886418	-0.00616436
-287.38553084	-0.00375873
-287.35219750	-0.00036613
-287.31886416	0.00025582
-287.28553083	0.00345418
-287.25219749	0.00547325
-287.21886415	0.00621354
-287.18553081	0.00816844
-287.15219747	0.00650041
-287.11886413	0.00746631
-287.08553079	0.00604490
-287.05219746	0.00298964
-287.01886412	-0.00031169
-286.98553078	-0.00331305
-286.95219744	-0.00670698
-286.91886410	-0.00841274
-286.88553076	-0.01125235
-286.85219742	-0.01300417
-286.81886409	-0.01272264
-286.78553075	-0.01288660
-286.75219741	-0.01308607
-286.71886407	-0.01011313
-286.68553073	-0.00979537
-286.65219739	-0.00744824
-286.61886405	-0.00392566
-286.58553072	-0.00082405
-286.55219738	0.00000433
-286.51886404	0.00179879
-286.48553070	0.00345589
-286.45219736	0.00344048
-286.41886402	0.00348732
-286.38553068	0.00116016
-286.35219735	-0.00057166
-286.31886401	-0.00332492
-286.28553067	-0.00338686
-286.25219733	-0.00443974
-286.21886399	-0.00656684
-286.18553065	-0.00648649
-286.15219731	-0.00739943
-286.11886398	-0.00782404
-286.08553064	-0.00827630
-286.05219730	-0.00924907
-286.01886396	-0.00975406
-285.98553062	-0.00999655
-285.95219728	-0.01071049
-285.91886394	-0.01050677
-285.88553061	-0.01166101
-285.85219727	-0.01237795
-285.81886393	-0.01413514
-285.78553059	-0.01420820
-285.75219725	-0.01435042
-285.71886391	-0.01358680
-285.68553057	-0.01306745
-285.65219723	-0.01015474
-285.61886390	-0.00657799
-285.58553056	-0.00584785
-285.55219722	-0.00313418
-285.51886388	-0.00054590
-285.48553054	0.00096551
-285.45219720	0.00302194
-285.41886386	0.00267027
-285.38553053	0.00264415
-285.35219719	0.00203131
-285.31886385	0.00152136
-285.28553051	0.00009766
-285.25219717	-0.00364392
-285.21886383	-0.00674262
-285.18553049	-0.01092000
-285.15219716	-0.01130265
-285.11886382	-0.01426008
-285.08553048	-0.01736911
-285.05219714	-0.01579080
-285.01886380	-0.01747983
-284.98553046	-0.01552269
-284.95219712	-0.01514743
-284.91886379	-0.01251051
-284.88553045	-0.01131132
-284.85219711	-0.00975447
-284.81886377	-0.00913425
-284.78553043	-0.00696339
-284.75219709	-0.00731310
-284.71886375	-0.00762848
-284.68553042	-0.00897398
-284.65219708	-0.00855166
-284.61886374	-0.00847760
-284.58553040	-0.00952795
-284.55219706	-0.01052879
-284.51886372	-0.01154791
-284.48553038	-0.01357340
-284.45219705	-0.01424988
-284.41886371	-0.01438021
-284.38553037	-0.01531179
-284.35219703	-0.01526430
-284.31886369	-0.01653530
-284.28553035	-0.01683222
-284.25219701	-0.01674851
-284.21886368	-0.01607473
-284.18553034	-0.01587710
-284.15219700	-0.01494806
-284.11886366	-0.01342963
-284.08553032	-0.01175846
-284.05219698	-0.00905874
-284.01886364	-0.00669925
-283.98553030	-0.00575701
-283.95219697	-0.00126590
-283.91886363	-0.00028102
-283.88553029	0.00180972
-283.85219695	0.00306714
-283.81886361	0.00394452
-283.78553027	0.00377557
-283.75219693	0.00271167
-283.71886360	0.00250681
-283.68553026	0.00120054
-283.65219692	-0.00031289
-283.61886358	-0.00162194
-283.58553024	-0.00462587
-283.55219690	-0.00636133
-283.51886356	-0.00970400
-283.48553023	-0.01157127
-283.45219689	-0.01392168
-283.41886355	-0.01493331
-283.38553021	-0.01507862
-283.35219687	-0.01441672
-283.31886353	-0.01655465
-283.28553019	-0.01730312
-283.25219686	-0.01426833
-283.21886352	-0.01529842
-283.18553018	-0.01210796
-283.15219684	-0.00913441
-283.11886350	-0.00602497
-283.08553016	-0.00242083
-283.05219682	-0.00041266
-283.01886349	0.00385362
-282.98553015	0.00632877
-282.95219681	0.00712350
-282.91886347	0.00871248
-282.88553013	0.00719555
-282.85219679	0.00678762
-282.81886345	0.00490254
-282.78553012	0.00474875
-282.75219678	0.00128977
-282.71886344	-0.00145255
-282.68553010	-0.00389345
-282.65219676	-0.00510401
-282.61886342	-0.00804567
-282.58553008	-0.00986582
-282.55219675	-0.00878778
-282.51886341	-0.00890998
-282.48553007	-0.00866280
-282.45219673	-0.00753821
-282.41886339	-0.00724287
-282.38553005	-0.00403483
-282.35219671	-0.00174563
-282.31886337	0.00069035
-282.28553004	0.00223008
-282.25219670	0.00332379
-282.21886336	0.00565412
-282.18553002	0.00770241
-282.15219668	0.00912701
-282.11886334	0.01085674
-282.08553000	0.01044809
-282.05219667	0.00970739
-282.01886333	0.00904479
-281.98552999	0.00633872
-281.95219665	0.00621287
-281.91886331	0.00428333
-281.88552997	0.00062581
-281.85219663	-0.00055956
-281.81886330	-0.00099807
-281.78552996	-0.00320220
-281.75219662	-0.00283110
-281.71886328	-0.00288140
-281.68552994	-0.00212673
-281.65219660	-0.00073288
-281.61886326	0.00017139
-281.58552993	0.00107545
-281.55219659	0.00261000
-281.51886325	0.00378029
-281.48552991	0.00411243
-281.45219657	0.00284105
-281.41886323	0.00253730
-281.38552989	0.00299017
-281.35219656	0.00238835
-281.31886322	0.00340797
-281.28552988	0.00394517
-281.25219654	0.00625585
-281.21886320	0.00517530
-281.18552986	0.00599643
-281.15219652	0.00656603
-281.11886319	0.00680765
-281.08552985	0.00792193
-281.05219651	0.00697167
-281.01886317	0.00759817
-280.98552983	0.00596841
-280.95219649	0.00544878
-280.91886315	0.00473957
-280.88552982	0.00214016
-280.85219648	0.00273957
-280.81886314	0.00125871
-280.78552980	0.00026847
-280.75219646	-0.00073603
-280.71886312	-0.00216459
-280.68552978	-0.00245738
-280.65219644	-0.00355640
-280.61886311	-0.00378216
-280.58552977	-0.00316580
-280.55219643	0.00013679
-280.51886309	0.00142375
-280.48552975	0.00194046
-280.45219641	0.00405880
-280.41886307	0.00610261
-280.38552974	0.00717113
-280.35219640	0.00776109
-280.31886306	0.00915288
-280.28552972	0.00891649
-280.25219638	0.01057831
-280.21886304	0.00976848
-280.18552970	0.00824020
-280.15219637	0.00894843
-280.11886303	0.00672037
-280.08552969	0.00667785
-280.05219635	0.00839493
-280.01886301	0.00904841
-279.98552967	0.00910533
-279.95219633	0.01096261
-279.91886300	0.01154181
-279.88552966	0.01270774
-279.85219632	0.01241253
-279.81886298	0.01314063
-279.78552964	0.01218791
-279.75219630	0.01022089
-279.71886296	0.01018009
-279.68552963	0.00681426
-279.65219629	0.00658134
-279.61886295	0.00506876
-279.58552961	0.00352876
-279.55219627	0.00233518
-279.51886293	0.00056378
-279.48552959	-0.00033048
-279.45219626	-0.00112392
-279.41886292	0.00077446
-279.38552958	0.00079546
-279.35219624	0.00100862
-279.31886290	0.00238031
-279.28552956	0.00530702
-279.25219622	0.00718645
-279.21886289	0.00904847
-279.18552955	0.00767837
-279.15219621	0.01009125
-279.11886287	0.01055479
-279.08552953	0.00995599
-279.05219619	0.01037146
-279.01886285	0.00796040
-278.98552951	0.00703174
-278.95219618	0.00621567
-278.91886284	0.00561178
-278.88552950	0.00546790
-278.85219616	0.00441001
-278.81886282	0.00457203
-278.78552948	0.00535290
-278.75219614	0.00665962
-278.71886281	0.00657666
-278.68552947	0.00974137
-278.65219613	0.01127773
-278.61886279	0.01188882
-278.58552945	0.01307932
-278.55219611	0.01276843
-278.51886277	0.01138182
-278.48552944	0.00981344
-278.45219610	0.00808960
-278.41886276	0.00789619
-278.38552942	0.00754733
-278.35219608	0.00610713
-278.31886274	0.00636759
-278.28552940	0.00574372
-278.25219607	0.00465825
-278.21886273	0.00673597
-278.18552939	0.00812150
-278.15219605	0.00944718
-278.11886271	0.01042986
-278.08552937	0.01280893
-278.05219603	0.01154615
-278.01886270	0.01165365
-277.98552936	0.00997540
-277.95219602	0.00755853
-277.91886268	0.00443328
-277.88552934	0.00272943
-277.85219600	0.00110970
-277.81886266	0.00001319
-277.78552933	-0.00187154
-277.75219599	-0.00280993
-277.71886265	-0.00230733
-277.68552931	-0.00173513
-277.65219597	-0.00142781
-277.61886263	0.00021962
-277.58552929	0.00139233
-277.55219596	0.00245060
-277.51886262	0.00514004
-277.48552928	0.00644093
-277.45219594	0.00680984
-277.41886260	0.00726859
-277.38552926	0.00754206
-277.35219592	0.00616755
-277.31886258	0.00719909
-277.28552925	0.00523059
-277.25219591	0.00351901
-277.21886257	0.00299677
-277.18552923	0.00265360
-277.15219589	0.00090945
-277.11886255	0.00006846
-277.08552921	0.00017488
-277.05219588	-0.00160612
-277.01886254	-0.00269694
-276.98552920	-0.00324534
-276.95219586	-0.00587091
-276.91886252	-0.00535036
-276.88552918	-0.00476408
-276.85219584	-0.00503938
-276.81886251	-0.00482447
-276.78552917	-0.00477320
-276.75219583	-0.00393383
-276.71886249	-0.00452997
-276.68552915	-0.00355582
-276.65219581	-0.00159156
-276.61886247	-0.00353867
-276.58552914	-0.00273845
-276.55219580	-0.00189590
-276.51886246	-0.00116858
-276.48552912	-0.00103107
-276.45219578	-0.00195016
-276.41886244	-0.00285984
-276.38552910	-0.00419225
-276.35219577	-0.00509263
-276.31886243	-0.00743124
-276.28552909	-0.00728035
-276.25219575	-0.00724016
-276.21886241	-0.00916293
-276.18552907	-0.00959839
-276.15219573	-0.01015858
-276.11886240	-0.01074851
-276.08552906	-0.01071634
-276.05219572	-0.00922859
-276.01886238	-0.00978292
-275.98552904	-0.01124821
-275.95219570	-0.00797367
-275.91886236	-0.00679204
-275.88552903	-0.00535662
-275.85219569	-0.00359782
-275.81886235	-0.00186812
-275.78552901	0.00034401
-275.75219567	0.00032485
-275.71886233	0.00113628
-275.68552899	0.00210238
-275.65219565	0.00104995
-275.61886232	-0.00008423
-275.58552898	-0.00138600
-275.55219564	-0.00382552
-275.51886230	-0.00655006
-275.48552896	-0.00957932
-275.45219562	-0.01183475
-275.41886228	-0.01550830
-275.38552895	-0.01878929
-275.35219561	-0.01959771
-275.31886227	-0.02115737
-275.28552893	-0.01852988
-275.25219559	-0.01949168
-275.21886225	-0.01559789
-275.18552891	-0.01220370
-275.15219558	-0.01103423
-275.11886224	-0.00819323
-275.08552890	-0.00447952
-275.05219556	-0.00286278
-275.01886222	-0.00254259
-274.98552888	-0.00062431
