# Menlo Systems GmbH ScanControl
# Program Version 1.8.1
# Start: -385.00000000 ps, Average over 1 waveforms. Timestamp: 2024-02-15T20:02:57
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-321.28553620	0.00856980
-321.25220286	0.00732392
-321.21886952	0.00364202
-321.18553618	0.00126660
-321.15220284	-0.00372815
-321.11886951	-0.00648042
-321.08553617	-0.00890792
-321.05220283	-0.01223767
-321.01886949	-0.01268504
-320.98553615	-0.01384552
-320.95220281	-0.01268888
-320.91886947	-0.01276429
-320.88553614	-0.01339513
-320.85220280	-0.01182874
-320.81886946	-0.01064360
-320.78553612	-0.01012829
-320.75220278	-0.01102972
-320.71886944	-0.01313974
-320.68553610	-0.01247936
-320.65220276	-0.01452484
-320.61886943	-0.01508190
-320.58553609	-0.01537712
-320.55220275	-0.01489660
-320.51886941	-0.01385207
-320.48553607	-0.01316261
-320.45220273	-0.01112928
-320.41886939	-0.01061063
-320.38553606	-0.01027662
-320.35220272	-0.01245941
-320.31886938	-0.01524764
-320.28553604	-0.02090488
-320.25220270	-0.02580638
-320.21886936	-0.03285330
-320.18553602	-0.03793565
-320.15220269	-0.04304557
-320.11886935	-0.04770700
-320.08553601	-0.04774555
-320.05220267	-0.04652765
-320.01886933	-0.04545799
-319.98553599	-0.04134742
-319.95220265	-0.03607566
-319.91886932	-0.03002540
-319.88553598	-0.02279810
-319.85220264	-0.01648430
-319.81886930	-0.01209456
-319.78553596	-0.00691756
-319.75220262	-0.00416434
-319.71886928	-0.00395142
-319.68553595	-0.00583342
-319.65220261	-0.00451754
-319.61886927	-0.00670396
-319.58553593	-0.01216561
-319.55220259	-0.01652482
-319.51886925	-0.02150976
-319.48553591	-0.02681850
-319.45220258	-0.03215674
-319.41886924	-0.03683175
-319.38553590	-0.03977361
-319.35220256	-0.04184813
-319.31886922	-0.04049044
-319.28553588	-0.03645367
-319.25220254	-0.03284058
-319.21886921	-0.02730490
-319.18553587	-0.02229271
-319.15220253	-0.01685556
-319.11886919	-0.01039125
-319.08553585	-0.00708356
-319.05220251	-0.00344445
-319.01886917	0.00236543
-318.98553583	0.00564753
-318.95220250	0.00813998
-318.91886916	0.00947866
-318.88553582	0.01000179
-318.85220248	0.01085384
-318.81886914	0.01095083
-318.78553580	0.01032898
-318.75220246	0.01256200
-318.71886913	0.01104684
-318.68553579	0.01105327
-318.65220245	0.01225659
-318.61886911	0.01148681
-318.58553577	0.00910591
-318.55220243	0.00711981
-318.51886909	0.00453112
-318.48553576	0.00033409
-318.45220242	-0.00098956
-318.41886908	-0.00286612
-318.38553574	-0.00428575
-318.35220240	-0.00538629
-318.31886906	-0.00441569
-318.28553572	-0.00166712
-318.25220239	0.00095210
-318.21886905	0.00538757
-318.18553571	0.01039761
-318.15220237	0.01389839
-318.11886903	0.01715361
-318.08553569	0.01889237
-318.05220235	0.02257774
-318.01886902	0.02458858
-317.98553568	0.02721960
-317.95220234	0.02986669
-317.91886900	0.02928864
-317.88553566	0.02981065
-317.85220232	0.02748361
-317.81886898	0.02581662
-317.78553565	0.02248649
-317.75220231	0.01775970
-317.71886897	0.01265891
-317.68553563	0.00982861
-317.65220229	0.00621612
-317.61886895	0.00096131
-317.58553561	-0.00184302
-317.55220228	-0.00359436
-317.51886894	-0.00489748
-317.48553560	-0.00439275
-317.45220226	-0.00239904
-317.41886892	-0.00134129
-317.38553558	0.00354699
-317.35220224	0.00788417
-317.31886890	0.01316277
-317.28553557	0.01754516
-317.25220223	0.02147939
-317.21886889	0.02390562
-317.18553555	0.02516556
-317.15220221	0.02688564
-317.11886887	0.02797620
-317.08553553	0.02872390
-317.05220220	0.02691366
-317.01886886	0.02346399
-316.98553552	0.01754615
-316.95220218	0.01054473
-316.91886884	0.00365641
-316.88553550	-0.00258697
-316.85220216	-0.01304160
-316.81886883	-0.01901942
-316.78553549	-0.02485922
-316.75220215	-0.02921154
-316.71886881	-0.03277300
-316.68553547	-0.03462849
-316.65220213	-0.03394324
-316.61886879	-0.03208451
-316.58553546	-0.02844502
-316.55220212	-0.02484711
-316.51886878	-0.01816498
-316.48553544	-0.01150057
-316.45220210	-0.00445670
-316.41886876	0.00191491
-316.38553542	0.00881306
-316.35220209	0.01498255
-316.31886875	0.01841448
-316.28553541	0.02066629
-316.25220207	0.02230540
-316.21886873	0.02149695
-316.18553539	0.01768792
-316.15220205	0.01531128
-316.11886872	0.00891773
-316.08553538	0.00196080
-316.05220204	-0.00418487
-316.01886870	-0.01136055
-315.98553536	-0.01710943
-315.95220202	-0.02168695
-315.91886868	-0.02524886
-315.88553535	-0.02603492
-315.85220201	-0.02821011
-315.81886867	-0.02614018
-315.78553533	-0.02248445
-315.75220199	-0.01738464
-315.71886865	-0.01103701
-315.68553531	-0.00485989
-315.65220197	0.00263457
-315.61886864	0.00976439
-315.58553530	0.01664641
-315.55220196	0.02375930
-315.51886862	0.02860997
-315.48553528	0.03261790
-315.45220194	0.03484169
-315.41886860	0.03575974
-315.38553527	0.03365712
-315.35220193	0.03075615
-315.31886859	0.02673920
-315.28553525	0.02117868
-315.25220191	0.01700019
-315.21886857	0.00793769
-315.18553523	0.00348738
-315.15220190	-0.00318345
-315.11886856	-0.00656046
-315.08553522	-0.01184877
-315.05220188	-0.01516975
-315.01886854	-0.01571848
-314.98553520	-0.01721303
-314.95220186	-0.01615487
-314.91886853	-0.01263287
-314.88553519	-0.00811931
-314.85220185	-0.00218991
-314.81886851	0.00215519
-314.78553517	0.00711461
-314.75220183	0.01299766
-314.71886849	0.01583432
-314.68553516	0.02033226
-314.65220182	0.02181311
-314.61886848	0.02331642
-314.58553514	0.02511111
-314.55220180	0.02598043
-314.51886846	0.02468122
-314.48553512	0.02364811
-314.45220179	0.02036157
-314.41886845	0.01655972
-314.38553511	0.01309938
-314.35220177	0.00935273
-314.31886843	0.00502559
-314.28553509	0.00205577
-314.25220175	-0.00174826
-314.21886842	-0.00406463
-314.18553508	-0.00523591
-314.15220174	-0.00490001
-314.11886840	-0.00504755
-314.08553506	-0.00414188
-314.05220172	-0.00284884
-314.01886838	-0.00067540
-313.98553504	0.00192709
-313.95220171	0.00395587
-313.91886837	0.00783699
-313.88553503	0.01086686
-313.85220169	0.01190863
-313.81886835	0.01476758
-313.78553501	0.01647846
-313.75220167	0.01927420
-313.71886834	0.02131751
-313.68553500	0.02149371
-313.65220166	0.02289772
-313.61886832	0.02402951
-313.58553498	0.02333370
-313.55220164	0.02376925
-313.51886830	0.02233571
-313.48553497	0.02067487
-313.45220163	0.01771111
-313.41886829	0.01537736
-313.38553495	0.01235454
-313.35220161	0.00886103
-313.31886827	0.00794901
-313.28553493	0.00515883
-313.25220160	0.00352833
-313.21886826	0.00139655
-313.18553492	-0.00039693
-313.15220158	-0.00033216
-313.11886824	-0.00219367
-313.08553490	-0.00000390
-313.05220156	0.00002977
-313.01886823	0.00017340
-312.98553489	0.00228736
-312.95220155	0.00416678
-312.91886821	0.00535044
-312.88553487	0.00821284
-312.85220153	0.01130788
-312.81886819	0.01240807
-312.78553486	0.01318154
-312.75220152	0.01349878
-312.71886818	0.01394750
-312.68553484	0.01231494
-312.65220150	0.01066444
-312.61886816	0.00850213
-312.58553482	0.00553534
-312.55220149	0.00349864
-312.51886815	0.00162210
-312.48553481	0.00009244
-312.45220147	-0.00069446
-312.41886813	-0.00162283
-312.38553479	-0.00136536
-312.35220145	0.00019706
-312.31886811	-0.00042947
-312.28553478	0.00214821
-312.25220144	0.00352899
-312.21886810	0.00552429
-312.18553476	0.00705710
-312.15220142	0.00815539
-312.11886808	0.00750325
-312.08553474	0.00797212
-312.05220141	0.00580589
-312.01886807	0.00421822
-311.98553473	0.00328387
-311.95220139	0.00265020
-311.91886805	-0.00063653
-311.88553471	-0.00109158
-311.85220137	-0.00344880
-311.81886804	-0.00553807
-311.78553470	-0.00872425
-311.75220136	-0.00997050
-311.71886802	-0.01244995
-311.68553468	-0.01406001
-311.65220134	-0.01321448
-311.61886800	-0.01259587
-311.58553467	-0.01034044
-311.55220133	-0.00803910
-311.51886799	-0.00446102
-311.48553465	-0.00193289
-311.45220131	-0.00089361
-311.41886797	-0.00070378
-311.38553463	-0.00055936
-311.35220130	-0.00073494
-311.31886796	-0.00226954
-311.28553462	-0.00332426
-311.25220128	-0.00642003
-311.21886794	-0.00837453
-311.18553460	-0.01174442
-311.15220126	-0.01564071
-311.11886793	-0.01571868
-311.08553459	-0.01787620
-311.05220125	-0.01956907
-311.01886791	-0.01828970
-310.98553457	-0.01862874
-310.95220123	-0.01802344
-310.91886789	-0.01658964
-310.88553456	-0.01599895
-310.85220122	-0.01340151
-310.81886788	-0.00915302
-310.78553454	-0.00665440
-310.75220120	-0.00482703
-310.71886786	-0.00059310
-310.68553452	0.00111599
-310.65220118	0.00172742
-310.61886785	0.00481025
-310.58553451	0.00731330
-310.55220117	0.00728073
-310.51886783	0.00639751
-310.48553449	0.00671871
-310.45220115	0.00521828
-310.41886781	0.00308168
-310.38553448	0.00090288
-310.35220114	-0.00310679
-310.31886780	-0.00681024
-310.28553446	-0.01066618
-310.25220112	-0.01243094
-310.21886778	-0.01329660
-310.18553444	-0.01510995
-310.15220111	-0.01468061
-310.11886777	-0.01494336
-310.08553443	-0.01499628
-310.05220109	-0.01258109
-310.01886775	-0.00979530
-309.98553441	-0.00700779
-309.95220107	-0.00569545
-309.91886774	-0.00327109
-309.88553440	-0.00075149
-309.85220106	0.00250506
-309.81886772	0.00570237
-309.78553438	0.00465070
-309.75220104	0.00664053
-309.71886770	0.00584511
-309.68553437	0.00413586
-309.65220103	0.00176062
-309.61886769	0.00033798
-309.58553435	-0.00343581
-309.55220101	-0.00671027
-309.51886767	-0.00907816
-309.48553433	-0.01305201
-309.45220100	-0.01491352
-309.41886766	-0.01691906
-309.38553432	-0.01709998
-309.35220098	-0.01845166
-309.31886764	-0.01966414
-309.28553430	-0.01989822
-309.25220096	-0.01760577
-309.21886763	-0.01644700
-309.18553429	-0.01194278
-309.15220095	-0.00842543
-309.11886761	-0.00542196
-309.08553427	-0.00000610
-309.05220093	0.00642903
-309.01886759	0.00880648
-308.98553425	0.01123720
-308.95220092	0.01362996
-308.91886758	0.01463526
-308.88553424	0.01515168
-308.85220090	0.01600744
-308.81886756	0.01294507
-308.78553422	0.01021912
-308.75220088	0.00754070
-308.71886755	0.00424512
-308.68553421	0.00036576
-308.65220087	-0.00228529
-308.61886753	-0.00487146
-308.58553419	-0.00609643
-308.55220085	-0.00662480
-308.51886751	-0.00663570
-308.48553418	-0.00595578
-308.45220084	-0.00675004
-308.41886750	-0.00548431
-308.38553416	-0.00460242
-308.35220082	-0.00422227
-308.31886748	-0.00329487
-308.28553414	-0.00052130
-308.25220081	0.00158282
-308.21886747	0.00336149
-308.18553413	0.00565189
-308.15220079	0.00713499
-308.11886745	0.00808723
-308.08553411	0.00798703
-308.05220077	0.00984888
-308.01886744	0.01128177
-307.98553410	0.00973265
-307.95220076	0.00941058
-307.91886742	0.00824072
-307.88553408	0.00554668
-307.85220074	0.00426267
-307.81886740	0.00273892
-307.78553407	-0.00033736
-307.75220073	-0.00213379
-307.71886739	-0.00565137
-307.68553405	-0.00792398
-307.65220071	-0.00936665
-307.61886737	-0.01190853
-307.58553403	-0.01224483
-307.55220070	-0.01255379
-307.51886736	-0.01199831
-307.48553402	-0.00961594
-307.45220068	-0.00678523
-307.41886734	-0.00482890
-307.38553400	-0.00303090
-307.35220066	-0.00026585
-307.31886732	0.00384739
-307.28553399	0.00685348
-307.25220065	0.00966479
-307.21886731	0.01334021
-307.18553397	0.01517283
-307.15220063	0.01566567
-307.11886729	0.01520373
-307.08553395	0.01392785
-307.05220062	0.00980071
-307.01886728	0.00662629
-306.98553394	0.00389213
-306.95220060	-0.00066351
-306.91886726	-0.00507167
-306.88553392	-0.00702335
-306.85220058	-0.00948071
-306.81886725	-0.01262548
-306.78553391	-0.01344255
-306.75220057	-0.01333423
-306.71886723	-0.01114957
-306.68553389	-0.01109297
-306.65220055	-0.00683235
-306.61886721	-0.00313054
-306.58553388	0.00050178
-306.55220054	0.00523363
-306.51886720	0.00933485
-306.48553386	0.01325600
-306.45220052	0.01494671
-306.41886718	0.01727306
-306.38553384	0.01694876
-306.35220051	0.01507914
-306.31886717	0.01323310
-306.28553383	0.01053427
-306.25220049	0.00749006
-306.21886715	0.00343769
-306.18553381	0.00032606
-306.15220047	-0.00396885
-306.11886714	-0.00609136
-306.08553380	-0.00946554
-306.05220046	-0.01151797
-306.01886712	-0.01137622
-305.98553378	-0.01166004
-305.95220044	-0.01278038
-305.91886710	-0.01221401
-305.88553377	-0.01113534
-305.85220043	-0.01031058
-305.81886709	-0.00950345
-305.78553375	-0.00932488
-305.75220041	-0.00898611
-305.71886707	-0.00740850
-305.68553373	-0.00585646
-305.65220039	-0.00455184
-305.61886706	-0.00296503
-305.58553372	0.00113814
-305.55220038	0.00506730
-305.51886704	0.00536809
-305.48553370	0.00945352
-305.45220036	0.01164939
-305.41886702	0.01161950
-305.38553369	0.01325755
-305.35220035	0.01373774
-305.31886701	0.01212318
-305.28553367	0.01068508
-305.25220033	0.00949401
-305.21886699	0.00791196
-305.18553365	0.00526211
-305.15220032	0.00183473
-305.11886698	-0.00262789
-305.08553364	-0.00613760
-305.05220030	-0.00841943
-305.01886696	-0.01163144
-304.98553362	-0.01294645
-304.95220028	-0.01390988
-304.91886695	-0.01181069
-304.88553361	-0.00982800
-304.85220027	-0.00639208
-304.81886693	-0.00290317
-304.78553359	0.00135166
-304.75220025	0.00582686
-304.71886691	0.00851090
-304.68553358	0.00938246
-304.65220024	0.01179711
-304.61886690	0.01292698
-304.58553356	0.01300144
-304.55220022	0.01225083
-304.51886688	0.01153725
-304.48553354	0.01006593
-304.45220021	0.00832860
-304.41886687	0.00734833
-304.38553353	0.00615142
-304.35220019	0.00620045
-304.31886685	0.00507094
-304.28553351	0.00552050
-304.25220017	0.00724763
-304.21886684	0.00559963
-304.18553350	0.00557649
-304.15220016	0.00339179
-304.11886682	0.00263533
-304.08553348	0.00073610
-304.05220014	-0.00137642
-304.01886680	-0.00524762
-303.98553346	-0.00710767
-303.95220013	-0.00960979
-303.91886679	-0.01234643
-303.88553345	-0.01335453
-303.85220011	-0.01304079
-303.81886677	-0.01250415
-303.78553343	-0.01074301
-303.75220009	-0.00782071
-303.71886676	-0.00445960
-303.68553342	0.00049921
-303.65220008	0.00370704
-303.61886674	0.00721826
-303.58553340	0.01048787
-303.55220006	0.01233548
-303.51886672	0.01292887
-303.48553339	0.01279667
-303.45220005	0.01106625
-303.41886671	0.01038033
-303.38553337	0.00876115
-303.35220003	0.00465467
-303.31886669	0.00236024
-303.28553335	-0.00068571
-303.25220002	-0.00320152
-303.21886668	-0.00540700
-303.18553334	-0.00742941
-303.15220000	-0.00879974
-303.11886666	-0.00749739
-303.08553332	-0.00654681
-303.05219998	-0.00615941
-303.01886665	-0.00456101
-302.98553331	-0.00337598
-302.95219997	0.00014470
-302.91886663	0.00161243
-302.88553329	0.00300821
-302.85219995	0.00500554
-302.81886661	0.00337155
-302.78553328	0.00435837
-302.75219994	0.00731131
-302.71886660	0.00754280
-302.68553326	0.00777623
-302.65219992	0.00835536
-302.61886658	0.00737430
-302.58553324	0.00625054
-302.55219991	0.00740136
-302.51886657	0.00771882
-302.48553323	0.00430508
-302.45219989	0.00230000
-302.41886655	-0.00017626
-302.38553321	-0.00251969
-302.35219987	-0.00420918
-302.31886653	-0.00527212
-302.28553320	-0.00540236
-302.25219986	-0.00576025
-302.21886652	-0.00642821
-302.18553318	-0.00584348
-302.15219984	-0.00429705
-302.11886650	-0.00467506
-302.08553316	-0.00527076
-302.05219983	-0.00551523
-302.01886649	-0.00443045
-301.98553315	-0.00298829
-301.95219981	-0.00345615
-301.91886647	-0.00231900
-301.88553313	-0.00198403
-301.85219979	-0.00109424
-301.81886646	0.00134056
-301.78553312	0.00183174
-301.75219978	0.00203005
-301.71886644	0.00352634
-301.68553310	0.00501320
-301.65219976	0.00453945
-301.61886642	0.00538298
-301.58553309	0.00527261
-301.55219975	0.00699687
-301.51886641	0.00791708
-301.48553307	0.00547262
-301.45219973	0.00570134
-301.41886639	0.00470196
-301.38553305	0.00393274
-301.35219972	0.00248534
-301.31886638	-0.00027408
-301.28553304	-0.00186786
-301.25219970	-0.00193954
-301.21886636	-0.00211621
-301.18553302	-0.00333228
-301.15219968	-0.00359713
-301.11886635	-0.00117428
-301.08553301	-0.00153078
-301.05219967	-0.00047208
-301.01886633	0.00167772
-300.98553299	0.00405943
-300.95219965	0.00657104
-300.91886631	0.00580099
-300.88553298	0.00897207
-300.85219964	0.01056639
-300.81886630	0.01017382
-300.78553296	0.01077368
-300.75219962	0.01046165
-300.71886628	0.01041563
-300.68553294	0.00955018
-300.65219960	0.00748969
-300.61886627	0.00572404
-300.58553293	0.00316641
-300.55219959	-0.00013899
-300.51886625	-0.00255743
-300.48553291	-0.00458161
-300.45219957	-0.00682712
-300.41886623	-0.00750878
-300.38553290	-0.00862228
-300.35219956	-0.00780074
-300.31886622	-0.00550873
-300.28553288	-0.00350535
-300.25219954	-0.00132326
-300.21886620	0.00147113
-300.18553286	0.00394085
-300.15219953	0.00588278
-300.11886619	0.00757051
-300.08553285	0.00981526
-300.05219951	0.01116147
-300.01886617	0.01419176
-299.98553283	0.01545634
-299.95219949	0.01410884
-299.91886616	0.01430881
-299.88553282	0.01415929
-299.85219948	0.01221777
-299.81886614	0.01137566
-299.78553280	0.00910011
-299.75219946	0.00612980
-299.71886612	0.00447495
-299.68553279	0.00253737
-299.65219945	0.00011122
-299.61886611	-0.00200908
-299.58553277	-0.00359370
-299.55219943	-0.00501986
-299.51886609	-0.00380739
-299.48553275	-0.00622925
-299.45219942	-0.00621390
-299.41886608	-0.00390073
-299.38553274	-0.00382787
-299.35219940	-0.00186605
-299.31886606	0.00153182
-299.28553272	0.00391788
-299.25219938	0.00769505
-299.21886605	0.01018802
-299.18553271	0.01178584
-299.15219937	0.01182677
-299.11886603	0.01209259
-299.08553269	0.01207397
-299.05219935	0.01052648
-299.01886601	0.00811122
-298.98553267	0.00500964
-298.95219934	0.00221305
-298.91886600	-0.00072944
-298.88553266	-0.00434110
-298.85219932	-0.00727670
-298.81886598	-0.01052554
-298.78553264	-0.01296591
-298.75219930	-0.01380763
-298.71886597	-0.01332918
-298.68553263	-0.01453138
-298.65219929	-0.01447720
-298.61886595	-0.01275386
-298.58553261	-0.01015493
-298.55219927	-0.00761862
-298.51886593	-0.00390765
-298.48553260	-0.00090152
-298.45219926	0.00197877
-298.41886592	0.00384471
-298.38553258	0.00509399
-298.35219924	0.00621055
-298.31886590	0.00670836
-298.28553256	0.00815630
-298.25219923	0.00737689
-298.21886589	0.00634301
-298.18553255	0.00383794
-298.15219921	0.00259674
-298.11886587	0.00275079
-298.08553253	0.00082716
-298.05219919	0.00050057
-298.01886586	-0.00048368
-297.98553252	-0.00205131
-297.95219918	-0.00164807
-297.91886584	-0.00191043
-297.88553250	-0.00278689
-297.85219916	-0.00417051
-297.81886582	-0.00537396
-297.78553249	-0.00688150
-297.75219915	-0.00660928
-297.71886581	-0.00582653
-297.68553247	-0.00666329
-297.65219913	-0.00784839
-297.61886579	-0.00622360
-297.58553245	-0.00532373
-297.55219912	-0.00359786
-297.51886578	-0.00153797
-297.48553244	0.00067406
-297.45219910	0.00187689
-297.41886576	0.00298245
-297.38553242	0.00566394
-297.35219908	0.00829198
-297.31886574	0.00994495
-297.28553241	0.01055291
-297.25219907	0.01003885
-297.21886573	0.00992089
-297.18553239	0.00832009
-297.15219905	0.00718306
-297.11886571	0.00236836
-297.08553237	-0.00045870
-297.05219904	-0.00246416
-297.01886570	-0.00802008
-296.98553236	-0.00964807
-296.95219902	-0.01036293
-296.91886568	-0.01235494
-296.88553234	-0.01279633
-296.85219900	-0.01441435
-296.81886567	-0.01292413
-296.78553233	-0.01130005
-296.75219899	-0.01084329
-296.71886565	-0.00935016
-296.68553231	-0.00556299
-296.65219897	-0.00212896
-296.61886563	-0.00011701
-296.58553230	0.00229532
-296.55219896	0.00624490
-296.51886562	0.00568696
-296.48553228	0.00665872
-296.45219894	0.00666714
-296.41886560	0.00663171
-296.38553226	0.00580849
-296.35219893	0.00566505
-296.31886559	0.00615321
-296.28553225	0.00310026
-296.25219891	0.00021825
-296.21886557	0.00059078
-296.18553223	-0.00050303
-296.15219889	-0.00198212
-296.11886556	-0.00403220
-296.08553222	-0.00448074
-296.05219888	-0.00451800
-296.01886554	-0.00350054
-295.98553220	-0.00375952
-295.95219886	-0.00227350
-295.91886552	-0.00107675
-295.88553219	-0.00011687
-295.85219885	0.00092554
-295.81886551	0.00073616
-295.78553217	0.00269901
-295.75219883	0.00278768
-295.71886549	0.00383773
-295.68553215	0.00356019
-295.65219881	0.00338031
-295.61886548	0.00417234
-295.58553214	0.00344353
-295.55219880	0.00255229
-295.51886546	0.00372125
-295.48553212	0.00390605
-295.45219878	0.00263201
-295.41886544	0.00357306
-295.38553211	0.00286215
-295.35219877	0.00278510
-295.31886543	0.00200266
-295.28553209	0.00066835
-295.25219875	0.00012978
-295.21886541	-0.00321781
-295.18553207	-0.00468409
-295.15219874	-0.00541483
-295.11886540	-0.00512511
-295.08553206	-0.00510671
-295.05219872	-0.00468657
-295.01886538	-0.00286704
-294.98553204	-0.00397135
-294.95219870	-0.00460414
-294.91886537	-0.00168618
-294.88553203	-0.00234294
-294.85219869	-0.00223770
-294.81886535	-0.00103191
-294.78553201	-0.00100389
-294.75219867	-0.00116131
-294.71886533	-0.00004282
-294.68553200	-0.00022397
-294.65219866	-0.00105699
-294.61886532	-0.00237414
-294.58553198	-0.00166648
-294.55219864	-0.00348937
-294.51886530	-0.00360450
-294.48553196	-0.00269352
-294.45219863	-0.00122257
-294.41886529	-0.00210252
-294.38553195	-0.00137231
-294.35219861	0.00170544
-294.31886527	0.00187979
-294.28553193	0.00168351
-294.25219859	0.00241061
-294.21886526	0.00344088
-294.18553192	0.00566029
-294.15219858	0.00408322
-294.11886524	0.00365190
-294.08553190	0.00174775
-294.05219856	0.00102634
-294.01886522	-0.00023232
-293.98553188	-0.00163618
-293.95219855	-0.00225154
-293.91886521	-0.00296249
-293.88553187	-0.00161659
-293.85219853	-0.00195823
-293.81886519	-0.00230873
-293.78553185	-0.00178331
-293.75219851	-0.00146920
-293.71886518	-0.00021606
-293.68553184	0.00055231
-293.65219850	0.00205883
-293.61886516	0.00217461
-293.58553182	0.00399197
-293.55219848	0.00407204
-293.51886514	0.00290868
-293.48553181	0.00229397
-293.45219847	0.00141770
-293.41886513	0.00128824
-293.38553179	0.00101631
-293.35219845	-0.00165137
-293.31886511	-0.00261540
-293.28553177	-0.00334206
-293.25219844	-0.00393928
-293.21886510	-0.00399172
-293.18553176	-0.00376498
-293.15219842	-0.00421675
-293.11886508	-0.00336903
-293.08553174	-0.00393771
-293.05219840	-0.00348454
-293.01886507	-0.00421016
-292.98553173	-0.00313439
-292.95219839	-0.00199964
-292.91886505	-0.00305626
-292.88553171	-0.00248349
-292.85219837	-0.00263926
-292.81886503	-0.00359653
-292.78553170	-0.00418698
-292.75219836	-0.00271194
-292.71886502	-0.00346511
-292.68553168	-0.00407128
-292.65219834	-0.00356514
-292.61886500	-0.00402439
-292.58553166	-0.00286910
-292.55219833	-0.00261785
-292.51886499	-0.00139719
-292.48553165	-0.00065211
-292.45219831	0.00038205
-292.41886497	0.00274055
-292.38553163	0.00235434
-292.35219829	0.00129874
-292.31886495	0.00176884
-292.28553162	0.00241352
-292.25219828	0.00217440
-292.21886494	0.00045987
-292.18553160	0.00037985
-292.15219826	0.00162612
-292.11886492	0.00153553
-292.08553158	0.00051138
-292.05219825	-0.00010489
-292.01886491	0.00008254
-291.98553157	-0.00084188
-291.95219823	-0.00053799
-291.91886489	-0.00158738
-291.88553155	-0.00171836
-291.85219821	-0.00349170
-291.81886488	-0.00386365
-291.78553154	-0.00505499
-291.75219820	-0.00510868
-291.71886486	-0.00625403
-291.68553152	-0.00680310
-291.65219818	-0.00765949
-291.61886484	-0.00794482
-291.58553151	-0.00936487
-291.55219817	-0.00865800
-291.51886483	-0.00742057
-291.48553149	-0.00838775
-291.45219815	-0.00686684
-291.41886481	-0.00591916
-291.38553147	-0.00552388
-291.35219814	-0.00489280
-291.31886480	-0.00545851
-291.28553146	-0.00644108
-291.25219812	-0.00784710
-291.21886478	-0.00785390
-291.18553144	-0.00927690
-291.15219810	-0.01014640
-291.11886477	-0.00871304
-291.08553143	-0.00994727
-291.05219809	-0.00761236
-291.01886475	-0.00564664
-290.98553141	-0.00411298
-290.95219807	-0.00294733
-290.91886473	-0.00174702
-290.88553140	-0.00024347
-290.85219806	0.00116357
-290.81886472	0.00069617
-290.78553138	0.00144212
-290.75219804	0.00226636
-290.71886470	0.00330215
-290.68553136	0.00217839
-290.65219802	0.00209909
-290.61886469	0.00109231
-290.58553135	-0.00090617
-290.55219801	-0.00075711
-290.51886467	-0.00266220
-290.48553133	-0.00304934
-290.45219799	-0.00349620
-290.41886465	-0.00299221
-290.38553132	-0.00287297
-290.35219798	-0.00358506
-290.31886464	-0.00212173
-290.28553130	-0.00083410
-290.25219796	0.00188304
-290.21886462	0.00389491
-290.18553128	0.00597050
-290.15219795	0.00716115
-290.11886461	0.00824733
-290.08553127	0.00922112
-290.05219793	0.01003873
-290.01886459	0.00928601
-289.98553125	0.00831730
-289.95219791	0.00804474
-289.91886458	0.00676688
-289.88553124	0.00609872
-289.85219790	0.00590005
-289.81886456	0.00416765
-289.78553122	0.00362620
-289.75219788	0.00464787
-289.71886454	0.00498092
-289.68553121	0.00394993
-289.65219787	0.00358144
-289.61886453	0.00413704
-289.58553119	0.00525257
-289.55219785	0.00298927
-289.51886451	0.00325235
-289.48553117	0.00432697
-289.45219784	0.00408131
-289.41886450	0.00367410
-289.38553116	0.00523146
-289.35219782	0.00510114
-289.31886448	0.00680930
-289.28553114	0.00841790
-289.25219780	0.00949209
-289.21886447	0.01069110
-289.18553113	0.01205655
-289.15219779	0.01458384
-289.11886445	0.01526567
-289.08553111	0.01535177
-289.05219777	0.01661660
-289.01886443	0.01671766
-288.98553109	0.01592390
-288.95219776	0.01493521
-288.91886442	0.01265301
-288.88553108	0.01205964
-288.85219774	0.01247782
-288.81886440	0.01035142
-288.78553106	0.00692140
-288.75219772	0.00601647
-288.71886439	0.00481025
-288.68553105	0.00329001
-288.65219771	0.00286108
-288.61886437	0.00300191
-288.58553103	0.00341421
-288.55219769	0.00474803
-288.51886435	0.00479577
-288.48553102	0.00780917
-288.45219768	0.00886094
-288.41886434	0.00894319
-288.38553100	0.00906284
-288.35219766	0.01023804
-288.31886432	0.01041973
-288.28553098	0.01044417
-288.25219765	0.01065901
-288.21886431	0.00879083
-288.18553097	0.00916378
-288.15219763	0.00805771
-288.11886429	0.00725481
-288.08553095	0.00703221
-288.05219761	0.00660616
-288.01886428	0.00434583
-287.98553094	0.00430783
-287.95219760	0.00267936
-287.91886426	0.00173903
-287.88553092	0.00155057
-287.85219758	0.00048933
-287.81886424	-0.00014937
-287.78553091	-0.00253495
-287.75219757	-0.00364824
-287.71886423	-0.00446411
-287.68553089	-0.00684824
-287.65219755	-0.00792664
-287.61886421	-0.00811932
-287.58553087	-0.00769302
-287.55219754	-0.00709732
-287.51886420	-0.00705865
-287.48553086	-0.00620970
-287.45219752	-0.00496262
-287.41886418	-0.00351629
-287.38553084	-0.00245064
-287.35219750	-0.00034526
-287.31886416	0.00239204
-287.28553083	0.00376172
-287.25219749	0.00348828
-287.21886415	0.00461827
-287.18553081	0.00687204
-287.15219747	0.00504188
-287.11886413	0.00276831
