# Menlo Systems GmbH ScanControl
# Program Version 1.8.1
# Start: -385.00000000 ps, Average over 1 waveforms. Timestamp: 2024-02-15T20:00:26
# Window type: Tukey, parameters: alpha = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-239.85219000	0.00086013
-239.81885666	0.00216042
-239.78552332	0.00234601
-239.75218998	0.00180876
-239.71885664	0.00259220
-239.68552331	0.00432433
-239.65218997	0.00347497
-239.61885663	0.00474596
-239.58552329	0.00519536
-239.55218995	0.00440162
-239.51885661	0.00517145
-239.48552327	0.00572559
-239.45218994	0.00554941
-239.41885660	0.00470307
-239.38552326	0.00406217
-239.35218992	0.00314900
-239.31885658	0.00217213
-239.28552324	0.00179513
-239.25218990	0.00253875
-239.21885657	0.00082770
-239.18552323	0.00121882
-239.15218989	0.00082387
-239.11885655	0.00015515
-239.08552321	-0.00087741
-239.05218987	0.00011290
-239.01885653	0.00002700
-238.98552319	-0.00094015
-238.95218986	-0.00096028
-238.91885652	-0.00105529
-238.88552318	-0.00081073
-238.85218984	0.00070443
-238.81885650	-0.00001868
-238.78552316	0.00234389
-238.75218982	0.00122375
-238.71885649	0.00223982
-238.68552315	0.00166464
-238.65218981	0.00170520
-238.61885647	0.00325616
-238.58552313	0.00266651
-238.55218979	0.00192212
-238.51885645	0.00204933
-238.48552312	0.00187213
-238.45218978	0.00177277
-238.41885644	0.00173365
-238.38552310	0.00064177
-238.35218976	0.00020765
-238.31885642	0.00159005
-238.28552308	0.00230460
-238.25218975	0.00102165
-238.21885641	0.00130341
-238.18552307	0.00251958
-238.15218973	0.00328446
-238.11885639	0.00250205
-238.08552305	0.00216414
-238.05218971	0.00408260
-238.01885638	0.00604897
-237.98552304	0.00560853
-237.95218970	0.00679670
-237.91885636	0.00704587
-237.88552302	0.00724310
-237.85218968	0.00791902
-237.81885634	0.00623994
-237.78552301	0.00724086
-237.75218967	0.00783181
-237.71885633	0.00666763
-237.68552299	0.00640791
-237.65218965	0.00693123
-237.61885631	0.00646798
-237.58552297	0.00563149
-237.55218963	0.00542147
-237.51885630	0.00440359
-237.48552296	0.00286677
-237.45218962	0.00233195
-237.41885628	0.00161891
-237.38552294	0.00156921
-237.35218960	0.00207668
-237.31885626	0.00126042
-237.28552293	0.00213287
-237.25218959	0.00178199
-237.21885625	0.00217116
-237.18552291	0.00217902
-237.15218957	0.00147349
-237.11885623	0.00360062
-237.08552289	0.00393501
-237.05218956	0.00301584
-237.01885622	0.00311173
-236.98552288	0.00344483
-236.95218954	0.00303662
-236.91885620	0.00317604
-236.88552286	0.00306950
-236.85218952	0.00178613
-236.81885619	0.00005731
-236.78552285	0.00109835
-236.75218951	-0.00113908
-236.71885617	-0.00441188
-236.68552283	-0.00444562
-236.65218949	-0.00665714
-236.61885615	-0.00727108
-236.58552282	-0.00988716
-236.55218948	-0.01153475
-236.51885614	-0.01276964
-236.48552280	-0.01360735
-236.45218946	-0.01530701
-236.41885612	-0.01605927
-236.38552278	-0.01715847
-236.35218945	-0.01651279
-236.31885611	-0.01573015
-236.28552277	-0.01535099
-236.25218943	-0.01569743
-236.21885609	-0.01510678
-236.18552275	-0.01462300
-236.15218941	-0.01256517
-236.11885608	-0.01174195
-236.08552274	-0.01085973
-236.05218940	-0.00875406
-236.01885606	-0.00811924
-235.98552272	-0.00835849
-235.95218938	-0.00603500
-235.91885604	-0.00434901
-235.88552270	-0.00353571
-235.85218937	-0.00327307
-235.81885603	-0.00235272
-235.78552269	-0.00270940
-235.75218935	-0.00169703
-235.71885601	-0.00088883
-235.68552267	-0.00020343
-235.65218933	0.00065676
-235.61885600	0.00173801
-235.58552266	0.00230234
-235.55218932	0.00304470
-235.51885598	0.00465243
-235.48552264	0.00448696
-235.45218930	0.00462271
-235.41885596	0.00602049
-235.38552263	0.00610084
-235.35218929	0.00704082
-235.31885595	0.00714993
-235.28552261	0.00686578
-235.25218927	0.00850187
-235.21885593	0.00848699
-235.18552259	0.00754004
-235.15218926	0.00768486
-235.11885592	0.00890794
-235.08552258	0.00774654
-235.05218924	0.00789786
-235.01885590	0.00849286
-234.98552256	0.00864899
-234.95218922	0.00865286
-234.91885589	0.00902261
-234.88552255	0.00741875
-234.85218921	0.00843037
-234.81885587	0.00720725
-234.78552253	0.00755489
-234.75218919	0.00960293
-234.71885585	0.00874355
-234.68552252	0.00835703
-234.65218918	0.00850206
-234.61885584	0.00881289
-234.58552250	0.00855621
-234.55218916	0.00836498
-234.51885582	0.00885441
-234.48552248	0.00800912
-234.45218915	0.00592444
-234.41885581	0.00697893
-234.38552247	0.00543740
-234.35218913	0.00436542
-234.31885579	0.00364361
-234.28552245	0.00134972
-234.25218911	-0.00082781
-234.21885577	-0.00217330
-234.18552244	-0.00118184
-234.15218910	-0.00288144
-234.11885576	-0.00373384
-234.08552242	-0.00480873
-234.05218908	-0.00442537
-234.01885574	-0.00544718
-233.98552240	-0.00645643
-233.95218907	-0.00669326
-233.91885573	-0.00616633
-233.88552239	-0.00655556
-233.85218905	-0.00471269
-233.81885571	-0.00352195
-233.78552237	-0.00293488
-233.75218903	-0.00384573
-233.71885570	-0.00380419
-233.68552236	-0.00285653
-233.65218902	-0.00262367
-233.61885568	-0.00231756
-233.58552234	-0.00161140
-233.55218900	-0.00194421
-233.51885566	-0.00410078
-233.48552233	-0.00306700
-233.45218899	-0.00339369
-233.41885565	-0.00295001
-233.38552231	-0.00275767
-233.35218897	-0.00428782
-233.31885563	-0.00344173
-233.28552229	-0.00400759
-233.25218896	-0.00469633
-233.21885562	-0.00445040
-233.18552228	-0.00450538
-233.15218894	-0.00503168
-233.11885560	-0.00386762
-233.08552226	-0.00373378
-233.05218892	-0.00386717
-233.01885559	-0.00375861
-232.98552225	-0.00330412
-232.95218891	-0.00214892
-232.91885557	-0.00292624
-232.88552223	-0.00186866
-232.85218889	-0.00084429
-232.81885555	-0.00094002
-232.78552222	-0.00104991
-232.75218888	-0.00039268
-232.71885554	0.00064233
-232.68552220	0.00174371
-232.65218886	0.00042562
-232.61885552	-0.00073899
-232.58552218	-0.00030677
-232.55218884	-0.00095161
-232.51885551	-0.00286411
-232.48552217	-0.00402963
-232.45218883	-0.00496831
-232.41885549	-0.00778779
-232.38552215	-0.00924042
-232.35218881	-0.01238857
-232.31885547	-0.01493992
-232.28552214	-0.01864881
-232.25218880	-0.02163611
-232.21885546	-0.02309461
-232.18552212	-0.02421421
-232.15218878	-0.02677806
-232.11885544	-0.02869792
-232.08552210	-0.02825903
-232.05218877	-0.02726136
-232.01885543	-0.02588662
-231.98552209	-0.02323332
-231.95218875	-0.02067408
-231.91885541	-0.01698738
-231.88552207	-0.01124596
-231.85218873	-0.00514532
-231.81885540	0.00022932
-231.78552206	0.00404567
-231.75218872	0.00997736
-231.71885538	0.01575693
-231.68552204	0.02036233
-231.65218870	0.02339344
-231.61885536	0.02623577
-231.58552203	0.02829485
-231.55218869	0.02892238
-231.51885535	0.03017204
-231.48552201	0.02890566
-231.45218867	0.02672844
-231.41885533	0.02512947
-231.38552199	0.02126156
-231.35218866	0.01895010
-231.31885532	0.01621122
-231.28552198	0.01377966
-231.25218864	0.01169153
-231.21885530	0.00959690
-231.18552196	0.00865842
-231.15218862	0.00742473
-231.11885529	0.00476517
-231.08552195	0.00455884
-231.05218861	0.00438833
-231.01885527	0.00392963
-230.98552193	0.00256148
-230.95218859	0.00307797
-230.91885525	0.00266099
-230.88552191	0.00111021
-230.85218858	0.00139429
-230.81885524	0.00182656
-230.78552190	0.00020035
-230.75218856	0.00101038
-230.71885522	0.00081759
-230.68552188	0.00008939
-230.65218854	0.00072182
-230.61885521	0.00055569
-230.58552187	0.00155017
-230.55218853	0.00088242
-230.51885519	0.00246593
-230.48552185	0.00496895
-230.45218851	0.00533670
-230.41885517	0.00744197
-230.38552184	0.00831551
-230.35218850	0.00989811
-230.31885516	0.01274005
-230.28552182	0.01204674
-230.25218848	0.01180249
-230.21885514	0.01307039
-230.18552180	0.01369854
-230.15218847	0.01219020
-230.11885513	0.01249576
-230.08552179	0.01149393
-230.05218845	0.01010581
-230.01885511	0.00950611
-229.98552177	0.00824807
-229.95218843	0.00680034
-229.91885510	0.00542963
-229.88552176	0.00516925
-229.85218842	0.00339062
-229.81885508	0.00194936
-229.78552174	0.00135181
-229.75218840	0.00233539
-229.71885506	0.00283008
-229.68552173	0.00215877
-229.65218839	0.00327757
-229.61885505	0.00478733
-229.58552171	0.00568353
-229.55218837	0.00556089
-229.51885503	0.00505895
-229.48552169	0.00558521
-229.45218836	0.00715648
-229.41885502	0.00765266
-229.38552168	0.00715984
-229.35218834	0.00710081
-229.31885500	0.00758123
-229.28552166	0.00703723
-229.25218832	0.00614979
-229.21885498	0.00499444
-229.18552165	0.00433058
-229.15218831	0.00240964
-229.11885497	-0.00023025
-229.08552163	-0.00159655
-229.05218829	-0.00183502
-229.01885495	-0.00328226
-228.98552161	-0.00499610
-228.95218828	-0.00551075
-228.91885494	-0.00808144
-228.88552160	-0.00960499
-228.85218826	-0.00945649
-228.81885492	-0.01220860
-228.78552158	-0.01390344
-228.75218824	-0.01335674
-228.71885491	-0.01525613
-228.68552157	-0.01641872
-228.65218823	-0.01568449
-228.61885489	-0.01788772
-228.58552155	-0.01828767
-228.55218821	-0.01848928
-228.51885487	-0.01866505
-228.48552154	-0.01948141
-228.45218820	-0.02162739
-228.41885486	-0.02175508
-228.38552152	-0.02180456
-228.35218818	-0.02179716
-228.31885484	-0.02313283
-228.28552150	-0.02272692
-228.25218817	-0.02275101
-228.21885483	-0.02182857
-228.18552149	-0.02044069
-228.15218815	-0.02148572
-228.11885481	-0.02069484
-228.08552147	-0.01837015
-228.05218813	-0.01553787
-228.01885480	-0.01402479
-227.98552146	-0.01069642
-227.95218812	-0.00812168
-227.91885478	-0.00392804
-227.88552144	-0.00122707
-227.85218810	0.00128773
-227.81885476	0.00522054
-227.78552143	0.00907001
-227.75218809	0.01144631
-227.71885475	0.01395343
-227.68552141	0.01566798
-227.65218807	0.01847101
-227.61885473	0.01920913
-227.58552139	0.02007142
-227.55218805	0.02138964
-227.51885472	0.02148031
-227.48552138	0.02128532
-227.45218804	0.02018541
-227.41885470	0.01922079
-227.38552136	0.01922197
-227.35218802	0.01860990
-227.31885468	0.01601909
-227.28552135	0.01667950
-227.25218801	0.01642562
-227.21885467	0.01579126
-227.18552133	0.01431734
-227.15218799	0.01538979
-227.11885465	0.01360290
-227.08552131	0.01342226
-227.05218798	0.01326773
-227.01885464	0.01229704
-226.98552130	0.01302674
-226.95218796	0.01255828
-226.91885462	0.01254814
-226.88552128	0.01226282
-226.85218794	0.01155459
-226.81885461	0.01097358
-226.78552127	0.00923547
-226.75218793	0.00897538
-226.71885459	0.00832127
-226.68552125	0.00787348
-226.65218791	0.00653389
-226.61885457	0.00485802
-226.58552124	0.00414840
-226.55218790	0.00179657
-226.51885456	0.00035922
-226.48552122	-0.00156070
-226.45218788	-0.00240161
-226.41885454	-0.00395902
-226.38552120	-0.00614133
-226.35218787	-0.00757221
-226.31885453	-0.00957498
-226.28552119	-0.00980576
-226.25218785	-0.01083353
-226.21885451	-0.01218125
-226.18552117	-0.01150637
-226.15218783	-0.01342177
-226.11885450	-0.01305827
-226.08552116	-0.01228030
-226.05218782	-0.01326888
-226.01885448	-0.01268315
-225.98552114	-0.01148806
-225.95218780	-0.01141861
-225.91885446	-0.01203197
-225.88552112	-0.01136850
-225.85218779	-0.01017192
-225.81885445	-0.00984167
-225.78552111	-0.00964564
-225.75218777	-0.00964197
-225.71885443	-0.00888894
-225.68552109	-0.00902368
-225.65218775	-0.00995571
-225.61885442	-0.00843851
-225.58552108	-0.00744821
-225.55218774	-0.00777950
-225.51885440	-0.00703220
-225.48552106	-0.00713022
-225.45218772	-0.00546245
-225.41885438	-0.00692434
-225.38552105	-0.00658907
-225.35218771	-0.00456598
-225.31885437	-0.00403378
-225.28552103	-0.00347184
-225.25218769	-0.00214629
-225.21885435	-0.00202156
-225.18552101	-0.00021667
-225.15218768	0.00002395
-225.11885434	0.00081144
-225.08552100	0.00156244
-225.05218766	0.00296225
-225.01885432	0.00333921
-224.98552098	0.00456039
-224.95218764	0.00585839
-224.91885431	0.00654092
-224.88552097	0.00676626
-224.85218763	0.00732289
-224.81885429	0.00752453
-224.78552095	0.00655580
-224.75218761	0.00740324
-224.71885427	0.00678767
-224.68552094	0.00532879
-224.65218760	0.00577324
-224.61885426	0.00507344
-224.58552092	0.00374255
-224.55218758	0.00239401
-224.51885424	0.00085328
-224.48552090	-0.00029766
-224.45218757	-0.00081328
-224.41885423	-0.00140486
-224.38552089	-0.00272622
-224.35218755	-0.00299189
-224.31885421	-0.00471193
-224.28552087	-0.00473400
-224.25218753	-0.00530216
-224.21885419	-0.00576783
-224.18552086	-0.00576537
-224.15218752	-0.00695638
-224.11885418	-0.00613771
-224.08552084	-0.00506074
-224.05218750	-0.00524521
-224.01885416	-0.00565164
-223.98552082	-0.00477839
-223.95218749	-0.00527263
-223.91885415	-0.00455331
-223.88552081	-0.00374932
-223.85218747	-0.00483862
-223.81885413	-0.00411131
-223.78552079	-0.00430655
-223.75218745	-0.00240238
-223.71885412	-0.00254912
-223.68552078	-0.00465229
-223.65218744	-0.00358930
-223.61885410	-0.00245769
-223.58552076	-0.00312771
-223.55218742	-0.00277473
-223.51885408	-0.00185439
-223.48552075	-0.00171777
-223.45218741	-0.00247908
-223.41885407	-0.00280642
-223.38552073	-0.00212422
-223.35218739	-0.00165060
-223.31885405	-0.00088213
-223.28552071	-0.00120398
-223.25218738	-0.00128705
-223.21885404	-0.00104544
-223.18552070	-0.00035887
-223.15218736	-0.00150545
-223.11885402	0.00017830
-223.08552068	0.00103200
-223.05218734	0.00104108
-223.01885401	-0.00109153
-222.98552067	0.00017559
-222.95218733	-0.00009880
-222.91885399	-0.00111249
-222.88552065	-0.00189848
-222.85218731	-0.00134418
-222.81885397	-0.00121311
-222.78552064	-0.00132116
-222.75218730	-0.00146024
-222.71885396	-0.00328500
-222.68552062	-0.00418130
-222.65218728	-0.00393684
-222.61885394	-0.00381666
-222.58552060	-0.00447543
-222.55218726	-0.00398361
-222.51885393	-0.00354295
-222.48552059	-0.00514090
-222.45218725	-0.00520994
-222.41885391	-0.00368504
-222.38552057	-0.00418256
-222.35218723	-0.00362564
-222.31885389	-0.00374398
-222.28552056	-0.00380022
-222.25218722	-0.00281307
-222.21885388	-0.00243627
-222.18552054	-0.00289203
-222.15218720	-0.00289273
-222.11885386	-0.00249017
-222.08552052	-0.00233391
-222.05218719	-0.00236855
-222.01885385	-0.00263399
-221.98552051	-0.00327639
-221.95218717	-0.00332478
-221.91885383	-0.00344045
-221.88552049	-0.00356775
-221.85218715	-0.00446040
-221.81885382	-0.00531229
-221.78552048	-0.00601845
-221.75218714	-0.00649526
-221.71885380	-0.00587319
-221.68552046	-0.00692355
-221.65218712	-0.00790948
-221.61885378	-0.00746489
-221.58552045	-0.00649324
-221.55218711	-0.00683074
-221.51885377	-0.00650484
-221.48552043	-0.00671168
-221.45218709	-0.00643240
-221.41885375	-0.00570582
-221.38552041	-0.00537259
-221.35218708	-0.00595069
-221.31885374	-0.00517811
-221.28552040	-0.00392517
-221.25218706	-0.00257450
-221.21885372	-0.00301760
-221.18552038	-0.00187882
-221.15218704	-0.00121381
-221.11885371	-0.00253294
-221.08552037	-0.00188201
-221.05218703	-0.00211254
-221.01885369	-0.00280066
-220.98552035	-0.00086653
-220.95218701	-0.00029464
-220.91885367	-0.00164719
-220.88552033	0.00012212
-220.85218700	0.00114054
-220.81885366	0.00164406
-220.78552032	0.00256444
-220.75218698	0.00350654
-220.71885364	0.00490553
-220.68552030	0.00480808
-220.65218696	0.00383100
-220.61885363	0.00447660
-220.58552029	0.00581363
-220.55218695	0.00749558
-220.51885361	0.00750759
-220.48552027	0.00801867
-220.45218693	0.00745518
-220.41885359	0.00782874
-220.38552026	0.00696049
-220.35218692	0.00770845
-220.31885358	0.00689751
-220.28552024	0.00719876
-220.25218690	0.00833756
-220.21885356	0.00816698
-220.18552022	0.00837147
-220.15218689	0.00764792
-220.11885355	0.00679214
-220.08552021	0.00838680
-220.05218687	0.00780968
-220.01885353	0.00757479
-219.98552019	0.00878287
-219.95218685	0.00910371
-219.91885352	0.00825978
-219.88552018	0.00921449
-219.85218684	0.00913302
-219.81885350	0.00986560
-219.78552016	0.01010827
-219.75218682	0.01038635
-219.71885348	0.01073515
-219.68552015	0.00996008
-219.65218681	0.01140300
-219.61885347	0.01100975
-219.58552013	0.00972603
-219.55218679	0.00968552
-219.51885345	0.00992761
-219.48552011	0.00803141
-219.45218678	0.00834441
-219.41885344	0.00990669
-219.38552010	0.00849697
-219.35218676	0.00713403
-219.31885342	0.00656737
-219.28552008	0.00603833
-219.25218674	0.00744291
-219.21885340	0.00626470
-219.18552007	0.00584107
-219.15218673	0.00577841
-219.11885339	0.00527937
-219.08552005	0.00544214
-219.05218671	0.00481265
-219.01885337	0.00469773
-218.98552003	0.00428428
-218.95218670	0.00377940
-218.91885336	0.00313177
-218.88552002	0.00552627
-218.85218668	0.00473291
-218.81885334	0.00339615
-218.78552000	0.00416646
-218.75218666	0.00316225
-218.71885333	0.00263467
-218.68551999	0.00295096
-218.65218665	0.00304800
-218.61885331	0.00102046
-218.58551997	0.00177840
-218.55218663	0.00094603
-218.51885329	0.00059017
-218.48551996	0.00233726
-218.45218662	0.00097485
-218.41885328	0.00188555
-218.38551994	0.00279351
-218.35218660	0.00228392
-218.31885326	0.00096138
-218.28551992	0.00058892
-218.25218659	0.00040850
-218.21885325	-0.00060401
-218.18551991	0.00002861
-218.15218657	0.00032556
-218.11885323	0.00026332
-218.08551989	-0.00112321
-218.05218655	-0.00094404
-218.01885322	-0.00034859
-217.98551988	-0.00034118
-217.95218654	-0.00050136
-217.91885320	-0.00047699
-217.88551986	-0.00198908
-217.85218652	-0.00219543
-217.81885318	-0.00143217
-217.78551985	-0.00189548
-217.75218651	-0.00166941
-217.71885317	-0.00199966
-217.68551983	-0.00127707
-217.65218649	-0.00063568
-217.61885315	0.00004066
-217.58551981	0.00011503
-217.55218647	-0.00094501
-217.51885314	-0.00000304
-217.48551980	0.00033849
-217.45218646	0.00060820
-217.41885312	0.00112929
-217.38551978	0.00161422
-217.35218644	0.00243194
-217.31885310	0.00289004
-217.28551977	0.00151648
-217.25218643	0.00207658
-217.21885309	0.00170781
-217.18551975	0.00103900
-217.15218641	0.00069035
-217.11885307	0.00240027
-217.08551973	0.00184055
-217.05218640	0.00147106
-217.01885306	0.00037041
-216.98551972	0.00023099
-216.95218638	0.00053023
-216.91885304	-0.00094074
-216.88551970	-0.00056021
-216.85218636	0.00025144
-216.81885303	0.00007837
-216.78551969	0.00053284
-216.75218635	0.00178041
-216.71885301	0.00076215
-216.68551967	0.00179235
-216.65218633	0.00110555
-216.61885299	0.00011109
-216.58551966	-0.00006356
-216.55218632	-0.00040507
-216.51885298	-0.00116429
-216.48551964	0.00067414
-216.45218630	-0.00095697
-216.41885296	-0.00153609
-216.38551962	-0.00205696
-216.35218629	-0.00268448
-216.31885295	-0.00200436
-216.28551961	-0.00253650
-216.25218627	-0.00355666
-216.21885293	-0.00505483
-216.18551959	-0.00532184
-216.15218625	-0.00588273
-216.11885292	-0.00620739
-216.08551958	-0.00660690
-216.05218624	-0.00678476
-216.01885290	-0.00670458
-215.98551956	-0.00751792
-215.95218622	-0.00924112
-215.91885288	-0.00842284
-215.88551954	-0.00808117
-215.85218621	-0.00709405
-215.81885287	-0.00700666
-215.78551953	-0.00614583
-215.75218619	-0.00540471
-215.71885285	-0.00534251
-215.68551951	-0.00472508
-215.65218617	-0.00490472
-215.61885284	-0.00530741
-215.58551950	-0.00551781
-215.55218616	-0.00467956
-215.51885282	-0.00493672
-215.48551948	-0.00583833
-215.45218614	-0.00535527
-215.41885280	-0.00524383
-215.38551947	-0.00782964
-215.35218613	-0.00740691
-215.31885279	-0.00828507
-215.28551945	-0.00804380
-215.25218611	-0.00943537
-215.21885277	-0.00891867
-215.18551943	-0.00815217
-215.15218610	-0.00775099
-215.11885276	-0.00772023
-215.08551942	-0.00788738
-215.05218608	-0.00560214
-215.01885274	-0.00585556
-214.98551940	-0.00538825
-214.95218606	-0.00487409
-214.91885273	-0.00302204
-214.88551939	-0.00301018
-214.85218605	-0.00301530
-214.81885271	-0.00278569
-214.78551937	-0.00062956
-214.75218603	-0.00035910
-214.71885269	-0.00083433
-214.68551936	-0.00085331
-214.65218602	-0.00203734
-214.61885268	-0.00165888
-214.58551934	-0.00091522
-214.55218600	-0.00194642
-214.51885266	-0.00254918
-214.48551932	-0.00318012
-214.45218599	-0.00292186
-214.41885265	-0.00208193
-214.38551931	-0.00253660
-214.35218597	-0.00217608
-214.31885263	-0.00293228
-214.28551929	-0.00191005
-214.25218595	-0.00078949
-214.21885261	-0.00158826
-214.18551928	-0.00083703
-214.15218594	0.00116042
-214.11885260	0.00315845
-214.08551926	0.00270765
-214.05218592	0.00415404
-214.01885258	0.00536304
-213.98551924	0.00413658
-213.95218591	0.00592318
-213.91885257	0.00579891
-213.88551923	0.00720119
-213.85218589	0.00735804
-213.81885255	0.00698551
-213.78551921	0.00715751
-213.75218587	0.00794949
-213.71885254	0.00739139
-213.68551920	0.00650280
-213.65218586	0.00587215
-213.61885252	0.00543410
-213.58551918	0.00483439
-213.55218584	0.00484003
-213.51885250	0.00377349
-213.48551917	0.00392241
-213.45218583	0.00418756
-213.41885249	0.00493453
-213.38551915	0.00717768
-213.35218581	0.00738300
-213.31885247	0.00832032
-213.28551913	0.00855027
-213.25218580	0.00920881
-213.21885246	0.01026070
-213.18551912	0.01136368
-213.15218578	0.01327002
-213.11885244	0.01364497
-213.08551910	0.01585503
-213.05218576	0.01566616
-213.01885243	0.01653045
-212.98551909	0.01693067
-212.95218575	0.01647704
-212.91885241	0.01728301
-212.88551907	0.01661844
-212.85218573	0.01593892
-212.81885239	0.01505556
-212.78551906	0.01488519
-212.75218572	0.01531829
-212.71885238	0.01345591
-212.68551904	0.01109951
-212.65218570	0.00986201
-212.61885236	0.00854107
-212.58551902	0.00732737
-212.55218568	0.00563431
-212.51885235	0.00478557
-212.48551901	0.00346805
-212.45218567	0.00216518
-212.41885233	-0.00130242
-212.38551899	-0.00306321
-212.35218565	-0.00365844
-212.31885231	-0.00685543
-212.28551898	-0.00855382
-212.25218564	-0.00923462
-212.21885230	-0.01085702
-212.18551896	-0.01337003
-212.15218562	-0.01384735
-212.11885228	-0.01663750
-212.08551894	-0.02026008
-212.05218561	-0.02098916
-212.01885227	-0.02234177
-211.98551893	-0.02415615
-211.95218559	-0.02540485
-211.91885225	-0.02646421
-211.88551891	-0.02790460
-211.85218557	-0.02936781
-211.81885224	-0.03047322
-211.78551890	-0.03089481
-211.75218556	-0.03103903
-211.71885222	-0.03041484
-211.68551888	-0.03139110
-211.65218554	-0.03268469
-211.61885220	-0.03105124
-211.58551887	-0.02988337
-211.55218553	-0.03063258
-211.51885219	-0.02867393
-211.48551885	-0.02763338
-211.45218551	-0.02596281
-211.41885217	-0.02433441
-211.38551883	-0.02328874
-211.35218550	-0.02148710
-211.31885216	-0.02133926
-211.28551882	-0.02111188
-211.25218548	-0.02015145
-211.21885214	-0.01721118
-211.18551880	-0.01623826
-211.15218546	-0.01524034
-211.11885213	-0.01295607
-211.08551879	-0.01152284
-211.05218545	-0.01176079
-211.01885211	-0.01140818
-210.98551877	-0.01016450
-210.95218543	-0.00800249
-210.91885209	-0.00620606
-210.88551875	-0.00466718
-210.85218542	-0.00372924
-210.81885208	-0.00039053
-210.78551874	0.00115854
-210.75218540	0.00182812
-210.71885206	0.00527944
-210.68551872	0.00690255
-210.65218538	0.00749371
-210.61885205	0.00894434
-210.58551871	0.01118069
-210.55218537	0.01235139
-210.51885203	0.01432605
-210.48551869	0.01360992
-210.45218535	0.01472432
-210.41885201	0.01540985
-210.38551868	0.01653112
-210.35218534	0.01622597
-210.31885200	0.01526282
-210.28551866	0.01508531
-210.25218532	0.01544780
-210.21885198	0.01523352
-210.18551864	0.01278202
-210.15218531	0.01310208
-210.11885197	0.01212071
-210.08551863	0.01298136
-210.05218529	0.01231873
-210.01885195	0.01140444
-209.98551861	0.01173566
-209.95218527	0.01304977
-209.91885194	0.01270159
-209.88551860	0.01105121
-209.85218526	0.01123090
-209.81885192	0.01137984
-209.78551858	0.01005628
-209.75218524	0.01202507
-209.71885190	0.01089150
-209.68551857	0.01039173
-209.65218523	0.01088252
-209.61885189	0.01046759
-209.58551855	0.00925798
-209.55218521	0.00838149
-209.51885187	0.00888664
-209.48551853	0.00967425
-209.45218520	0.00908456
-209.41885186	0.00764201
-209.38551852	0.00832092
-209.35218518	0.00780310
-209.31885184	0.00791567
-209.28551850	0.00616899
-209.25218516	0.00638317
-209.21885182	0.00511768
-209.18551849	0.00569938
-209.15218515	0.00553573
-209.11885181	0.00585103
-209.08551847	0.00482904
-209.05218513	0.00468197
-209.01885179	0.00476776
-208.98551845	0.00446183
-208.95218512	0.00465753
-208.91885178	0.00443029
-208.88551844	0.00583820
-208.85218510	0.00465337
-208.81885176	0.00508087
-208.78551842	0.00662229
-208.75218508	0.00580698
-208.71885175	0.00546456
-208.68551841	0.00577268
-208.65218507	0.00651912
-208.61885173	0.00597574
-208.58551839	0.00494188
-208.55218505	0.00489034
-208.51885171	0.00364964
-208.48551838	0.00276731
-208.45218504	0.00312233
-208.41885170	0.00203149
-208.38551836	0.00057229
-208.35218502	0.00131837
-208.31885168	0.00005164
-208.28551834	-0.00124690
-208.25218501	-0.00102028
-208.21885167	-0.00205959
-208.18551833	-0.00211224
-208.15218499	-0.00458993
-208.11885165	-0.00499856
-208.08551831	-0.00482674
-208.05218497	-0.00494112
-208.01885164	-0.00511843
-207.98551830	-0.00514152
-207.95218496	-0.00474451
-207.91885162	-0.00565421
-207.88551828	-0.00595515
-207.85218494	-0.00589786
-207.81885160	-0.00512979
-207.78551827	-0.00442892
-207.75218493	-0.00456734
-207.71885159	-0.00299482
-207.68551825	-0.00236385
-207.65218491	-0.00243334
-207.61885157	-0.00188191
-207.58551823	-0.00238419
-207.55218489	-0.00139742
-207.51885156	-0.00213260
-207.48551822	-0.00312625
-207.45218488	-0.00274187
-207.41885154	-0.00370036
-207.38551820	-0.00394308
-207.35218486	-0.00267530
-207.31885152	-0.00434034
-207.28551819	-0.00299546
-207.25218485	-0.00322687
-207.21885151	-0.00501206
-207.18551817	-0.00322038
-207.15218483	-0.00360610
-207.11885149	-0.00378358
-207.08551815	-0.00344939
-207.05218482	-0.00397319
-207.01885148	-0.00178688
-206.98551814	-0.00169406
-206.95218480	-0.00230455
-206.91885146	-0.00157110
-206.88551812	-0.00184603
-206.85218478	-0.00244652
-206.81885145	-0.00185410
-206.78551811	-0.00067041
-206.75218477	-0.00161514
-206.71885143	-0.00119644
-206.68551809	-0.00277950
-206.65218475	-0.00340083
-206.61885141	-0.00170354
-206.58551808	-0.00284062
-206.55218474	-0.00407029
-206.51885140	-0.00330879
-206.48551806	-0.00333403
-206.45218472	-0.00344051
-206.41885138	-0.00436682
-206.38551804	-0.00368466
-206.35218471	-0.00372918
-206.31885137	-0.00402361
-206.28551803	-0.00303799
-206.25218469	-0.00273024
-206.21885135	-0.00238212
-206.18551801	-0.00318286
-206.15218467	-0.00244360
-206.11885134	-0.00215707
-206.08551800	-0.00321066
-206.05218466	-0.00340998
-206.01885132	-0.00257773
-205.98551798	-0.00310503
-205.95218464	-0.00265808
-205.91885130	-0.00256120
-205.88551796	-0.00292315
-205.85218463	-0.00350671
-205.81885129	-0.00348963
-205.78551795	-0.00352470
-205.75218461	-0.00453549
-205.71885127	-0.00387399
-205.68551793	-0.00444927
